"iso2c","year","country","GDPCurrentUSD","GDPperCapita","CapToAssetswdi","NPLwdi","CreditInfo","DomesticCredit","CreditBurCoverange","CurrentAccount","IMFCredits","PortfolioEquity","CashSurplusDeficit","ClaimsOnGov","CentGovDebt","ShortExternDebtAll","ExternPrivateDebt","ExternPublicDebt","ExternDebtTotal","TotalReserves","BankConcentration","TradeOpen","imfcode","IMFCreditsGDP","PortfolioEquityGDP","ShortExternDebtAllGDP","ExternPrivateDebtGDP","ExternPublicDebtGDP","ExternDebtTotalGDP","TotalReservesGDP"
"104","4E",1984,"East Asia & Pacific (developing only)",479698873087.357,412.037547279921,NA,NA,NA,56.0344245588501,NA,NA,2955739000,34324951.7331292,NA,NA,NA,26735603000,13679018000,64244891000,107615251000,NA,NA,29.9011923542656,NA,0.616165508369192,0.00715552061071412,5.5734137601635,2.8515843516499,13.3927542056786,22.4339178258612,NA
"105","4E",1985,"East Asia & Pacific (developing only)",524513523299.544,436.613411379766,NA,NA,NA,59.5762428569477,NA,NA,2969913000,40890332.6108121,NA,NA,NA,27702204000,13634570000,79877345000,124184032000,NA,NA,30.5945526978844,NA,0.566222388570126,0.00779585859933302,5.28150424525462,2.59946967891874,15.2288437669858,23.6760400797292,NA
"106","4E",1986,"East Asia & Pacific (developing only)",520891081053.307,459.175792559417,NA,NA,NA,68.801446237652,NA,NA,3707867000,96138298.3899388,NA,NA,NA,23580668000,12745141000,102503798000,142537474000,NA,NA,30.3765313505319,NA,0.711831539235079,0.0184565069141777,4.52698632357401,2.44679578199491,19.6785473448162,27.3641609896202,NA
"107","4E",1987,"East Asia & Pacific (developing only)",514143111007.23,492.287234762455,NA,NA,NA,70.954613783224,NA,NA,4321465000,499021253.731784,NA,NA,NA,23575446000,12581302000,128964673000,169442886000,NA,NA,36.5899525948196,NA,0.840517923411256,0.0970588233214247,4.58538595485888,2.44704280396807,25.0834194291454,32.9563661113836,NA
"108","4E",1988,"East Asia & Pacific (developing only)",574843416331.54,532.249227967917,NA,NA,NA,68.5933600838789,NA,NA,3561840000,443636920.719136,NA,NA,NA,26082197000,13367591000,131899734000,174911362000,NA,NA,39.1730378247559,NA,0.619619169117476,0.0771752634048207,4.53726984757831,2.32543169500097,22.9453326336658,30.4276533453625,NA
"109","4E",1989,"East Asia & Pacific (developing only)",622718479485.585,555.241635444393,NA,NA,NA,71.8925271120189,NA,NA,3114176000,1423674431.7982,NA,NA,NA,29042749000,14585318000,156919491000,203661734000,NA,NA,39.6200579643945,NA,0.500093718524711,0.228622480093134,4.66386496575332,2.34220092714265,25.1991062044004,32.7052658158211,NA
"110","4E",1990,"East Asia & Pacific (developing only)",668349051211.221,576.885632738986,NA,NA,NA,76.3198711130925,NA,NA,2084895000,439606314.065587,NA,NA,NA,37335314000,21540677000,172980964000,233941850000,NA,NA,40.9793622068612,NA,0.311947027712785,0.0657749589483081,5.58619989544966,3.22296814231467,25.8818298143034,35.0029448797806,NA
"111","4E",1991,"East Asia & Pacific (developing only)",728285145817.703,615.467101528149,NA,NA,NA,77.8083954437866,NA,NA,1478947000,38469021.8608058,NA,NA,NA,47089199000,29940326000,184068338000,262576810000,NA,NA,43.49212340747,NA,0.203072520220012,0.0052821373718413,6.46576403080819,4.11107190252846,25.274212862509,36.0541213160656,NA
"112","4E",1992,"East Asia & Pacific (developing only)",814356651265.459,674.046382165906,NA,NA,NA,80.6048915592963,NA,NA,1319418000,456478014.568888,NA,NA,41.119817337894,59015510000,37020095000,196191635000,293546658000,NA,NA,46.7429695465962,NA,0.162019675034238,0.0560538203819604,7.2468874550596,4.54593143464514,24.0916108065343,36.0464493712733,NA
"113","4E",1993,"East Asia & Pacific (developing only)",878239934260.294,740.20547608104,NA,NA,NA,88.6828530647294,NA,NA,1429870000,4483994785.39536,NA,NA,42.8838601182959,71190449000,39232536000,216147811000,328000666000,NA,NA,51.5637135258113,NA,0.1628108611577,0.510566032182543,8.10603642841188,4.46717741582134,24.6114760406622,37.3475007460532,NA
"114","4E",1994,"East Asia & Pacific (developing only)",1058744508412.06,811.189588011519,NA,NA,NA,86.702081495784,NA,NA,1493406000,1506737373.82181,NA,NA,49.5271298011002,81328758000,59193342000,241555560000,383571066000,NA,NA,52.5526763795737,NA,0.141054427025068,0.142313595192259,7.68162265341801,5.59089955411246,22.8152833928077,36.2288600273632,NA
"115","4E",1995,"East Asia & Pacific (developing only)",1308316927655.4,880.345133918799,NA,NA,NA,88.0564423537759,NA,NA,1336714000,3746327240.98655,NA,NA,39.0705850629065,108784479000,89982433000,255378308000,455481934000,NA,NA,52.1366433894725,NA,0.102170504083861,0.286347073999894,8.31484151129572,6.87772443342571,19.5196058846121,34.8143423334174,NA
"116","4E",1996,"East Asia & Pacific (developing only)",1502801749961.94,948.222791101971,NA,NA,NA,93.7412763605218,NA,NA,1174823000,5043060841.69172,NA,NA,NA,128681354000,108460453000,255650209000,493966839000,NA,NA,51.2544776822043,NA,0.0781755145034768,0.33557725374085,8.56276311917117,7.21721630965274,17.0115724849585,32.8697274282859,NA
"117","4E",1997,"East Asia & Pacific (developing only)",1557595093050.65,1005.23750390263,NA,NA,NA,103.220479063776,NA,NA,6932952000,4131924261.13021,NA,NA,NA,131973868000,122256798000,265138569000,526302187000,NA,NA,53.7139583678835,NA,0.44510617880937,0.265275890991514,8.47292525437537,7.84907441898473,17.0223038184275,33.789409670597,NA
"118","4E",1998,"East Asia & Pacific (developing only)",1423577061017.95,1013.47506155196,NA,NA,NA,111.957958277215,NA,NA,14510875000,-3052660057.59672,NA,NA,NA,84421780000,159815393000,274493675000,533241723000,NA,68.205665,56.626695841094,NA,1.0193248681335,-0.214435884167301,5.9302571186159,11.2263253866792,19.281968115145,37.4578754885737,NA
"119","4E",1999,"East Asia & Pacific (developing only)",1563684578670.69,1064.90516281581,NA,NA,NA,112.871584151372,NA,NA,17456693000,1263232549.89897,NA,NA,NA,72750178000,158401476000,287643885000,536252232000,NA,72.328055,55.0717689278062,NA,1.11638198893284,0.0807856371502277,4.6524842025267,10.1300145924992,18.3952626331156,34.2941434170743,NA
"120","4E",2000,"East Asia & Pacific (developing only)",1723331027476.91,1133.54896585207,NA,NA,NA,110.929578064436,NA,NA,17781221000,6589276978.16901,NA,NA,NA,61429484000,147155086000,270939299000,497305090000,NA,72.81305,62.4551890121051,NA,1.03179370164495,0.382357009367853,3.56457830913295,8.53899127061192,15.7218372257056,28.8572005070954,NA
"121","4E",2001,"East Asia & Pacific (developing only)",1834800286207.77,1197.28161715332,NA,NA,NA,113.298494121776,NA,NA,14667197000,1767613488.25643,NA,NA,NA,103906684000,133008132000,262795618000,514377631000,NA,71.78572,60.5030903340252,NA,0.799389291044568,0.0963381955814818,5.66310594025239,7.24918853565834,14.3228459236376,28.0345296905929,NA
"122","4E",2002,"East Asia & Pacific (developing only)",2028376388454.26,1279.63348673437,NA,NA,NA,127.281791656799,NA,NA,13007288000,3837896129.13074,-2.52289305917063,NA,NA,110931121000,123107669000,266831733000,513877811000,NA,70.07069,62.7870845168998,NA,0.641265993532507,0.189210254614305,5.46896136394764,6.0692714478803,13.1549417809651,25.3344405863255,NA
"123","4E",2003,"East Asia & Pacific (developing only)",2291329269709.6,1379.86218460382,NA,NA,NA,132.910963144078,NA,NA,13648556000,12485683217.305,-2.27073548176836,NA,NA,136028753000,125576320000,267497525000,542751154000,NA,74.50902,69.2037807002741,NA,0.595661050571304,0.544910039004888,5.93667417416791,5.48050084551643,11.6743380594052,23.6871741296609,NA
"124","4E",2004,"East Asia & Pacific (developing only)",2657120503491.92,1491.42651204784,NA,NA,1.3,124.592982506619,2.335,NA,12548540000,19312021323.4899,-1.97685977918115,NA,NA,169348509000,138649116000,268414566000,588960731000,NA,84.45536,77.6428776840558,NA,0.472260854692477,0.726802615768104,6.37338460101627,5.21802138133332,10.1017084338951,22.1653752709372,NA
"125","4E",2005,"East Asia & Pacific (developing only)",3071986458870.19,1623.08378943573,NA,NA,1.35,119.366480122345,2.525,NA,10005447000,25907277123.4876,NA,NA,NA,198826529000,154568073000,264725942000,628125991000,NA,76.63528,81.0894699432607,NA,0.325699580188898,0.843339561236729,6.47224627002829,5.03153497157168,8.61741890937112,20.44689973116,NA
"126","4E",2006,"East Asia & Pacific (developing only)",3693409076726.33,1785.04869987342,NA,NA,1.5,117.378084881376,3.005,NA,1776091000,56192730918.915,NA,NA,NA,224001661000,175917420000,267103187000,668798359000,NA,76.25875,81.6058232983099,NA,0.0480881203003445,1.52143263179289,6.06490254251893,4.76300935925368,7.23188743654543,18.1078874586184,NA
"127","4E",2007,"East Asia & Pacific (developing only)",4663846413843.65,1988.30923657614,NA,NA,1.55,115.206917671726,3.74,NA,1832126000,35062725294.6205,NA,NA,NA,277060582000,196177948000,271581602000,746652258000,NA,71.77761,78.7589819916877,NA,0.0392835834936956,0.751798455252389,5.94060261456303,4.20635523969415,5.82312490381045,16.0093663415613,NA
"128","4E",2008,"East Asia & Pacific (developing only)",5895919127378.94,2141.04322589213,NA,NA,1.65,110.214138891342,3.975,NA,1733727000,-7583390207.0217,NA,NA,NA,263827269000,218843676000,290872932000,775277604000,NA,70.9583,74.368851884174,NA,0.0294055424191467,-0.128621001122736,4.47474368796652,3.71178218818765,4.93346203901051,13.1493934575838,NA
"129","4E",2009,"East Asia & Pacific (developing only)",6361285653433.08,2284.63803683581,NA,NA,1.65,131.322795165712,8.48,NA,20823157000,30184748234.1421,NA,NA,NA,328911668000,221158304000,312413192000,883306321000,NA,66.49979,60.4882094485693,NA,0.327341957812602,0.474507039592726,5.17052190263602,3.47662903458273,4.91116433093043,13.8856572259618,NA
"130","4E",2010,"East Asia & Pacific (developing only)",7628872739282.86,2487.8494631853,NA,NA,1.8,131.702248339498,9.57,NA,20463578000,40323868641.9683,NA,NA,NA,477938664000,243642897000,338574459000,1080619598000,NA,66.731995,66.5150798846696,NA,0.26823855501781,0.528569161133482,6.26486612548904,3.19369460373124,4.4380666786667,14.1648659629048,NA
"131","4E",2011,"East Asia & Pacific (developing only)",9293696379833.94,2675.83568140489,NA,NA,2.1,132.28473246355,10.135,NA,20361769000,6706770660.54686,NA,NA,NA,623102291000,301958764000,341214309000,1286637133000,NA,67.12711,67.2887354221826,NA,0.219092255307396,0.0721647274285788,6.70456904910351,3.24907067822024,3.6714596114888,13.8441915941199,NA
"132","4E",2012,"East Asia & Pacific (developing only)",10329684161087.2,2855.58169477481,NA,NA,2.23809523809524,141.491904824384,10.447619047619,NA,20319815000,37898949625.3314,NA,NA,NA,678957716000,358677759000,354455871000,1412411161000,NA,NA,64.5615060093677,NA,0.196712839261306,0.366893595528312,6.57287972615554,3.47230131537971,3.43142990117031,13.6733237819669,NA
"133","7E",1980,"Europe & Central Asia (developing only)",NA,2659.66713153344,NA,NA,NA,NA,NA,NA,2142800000,0,NA,NA,NA,10291559000,1.154e+10,33568785000,57543144000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","7E",1981,"Europe & Central Asia (developing only)",NA,2717.28951094009,NA,NA,NA,NA,NA,NA,3163300000,0,NA,NA,NA,9327737000,1.2144e+10,36258204000,60893241000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","7E",1982,"Europe & Central Asia (developing only)",NA,2778.5583727239,NA,NA,NA,52.2113150357129,NA,NA,4308300000,0,NA,NA,NA,8186122000,1.1269e+10,37370317000,61133739000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","7E",1983,"Europe & Central Asia (developing only)",NA,2860.08253502655,NA,NA,NA,51.8231880609185,NA,NA,5155100000,0,NA,NA,NA,7928859000,1.0432e+10,38892051000,62408010000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","7E",1984,"Europe & Central Asia (developing only)",NA,2977.3204870275,NA,NA,NA,54.0156205660349,NA,NA,5262400000,0,NA,NA,NA,7754842000,8.612e+09,40961473000,62590715000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","7E",1985,"Europe & Central Asia (developing only)",NA,3006.3104252257,NA,NA,NA,53.2133472069566,NA,NA,5064500000,0,NA,NA,NA,9385900000,8338415000,50293890000,73082705000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","7E",1986,"Europe & Central Asia (developing only)",NA,3097.737493807,NA,NA,NA,47.3732581616575,NA,NA,4898480000,0,NA,NA,NA,11884800000,6333382000,61077622000,84194284000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","7E",1987,"Europe & Central Asia (developing only)",335922842934.638,3240.99557195365,NA,NA,NA,NA,NA,NA,3938005000,0,NA,NA,NA,13106700000,5911109000,74889849000,97845663000,NA,NA,NA,NA,1.17229449643775,0,3.90169953477984,1.75966270955564,22.293764944878,29.1274216856513,NA
"141","7E",1988,"Europe & Central Asia (developing only)",355231713726.459,3277.76783720976,NA,NA,NA,NA,NA,NA,2387121000,0,NA,NA,NA,1.223e+10,5.227e+09,73840217000,93684338000,NA,NA,NA,NA,0.671989833046879,0,3.44282324111904,1.47143393960174,20.786493476441,26.3727404902087,NA
"142","7E",1989,"Europe & Central Asia (developing only)",388949624943.862,3245.12452381375,NA,NA,NA,NA,NA,NA,1190014000,1.7e+07,NA,NA,NA,11662900000,4275591000,75218339000,92346844000,NA,NA,46.0039455575207,NA,0.305955816301856,0.00437074595520015,2.99856311770022,1.09926600407883,19.3388382906543,23.7426232287352,NA
"143","7E",1990,"Europe & Central Asia (developing only)",445678993845.564,3218.21841068482,NA,NA,NA,NA,NA,NA,796152000,8.9e+07,NA,NA,NA,15242921000,4920813000,79838524000,100798410000,NA,NA,44.3160676143536,NA,0.178637990794756,0.0199695299148068,3.42015693144424,1.10411598211989,17.9139077906969,22.6168186950558,NA
"144","7E",1991,"Europe & Central Asia (developing only)",417940869421.418,2995.72187258811,NA,NA,NA,NA,NA,NA,2789447000,1.47e+08,NA,NA,NA,14567191000,6531257000,80513780000,104401675000,NA,NA,43.708951493104,NA,0.667426232773456,0.0351724396332671,3.48546698009369,1.56272273851601,19.2643950115384,24.9800109629216,NA
"145","7E",1992,"Europe & Central Asia (developing only)",408156030846.86,2830.02074276757,NA,NA,NA,51.6605449983071,NA,NA,3035709000,3.5e+08,NA,NA,NA,19026075000,8314882000,81486134000,111862800000,NA,NA,55.7386570451447,NA,0.743761887751941,0.0857515198963996,4.66147099689397,2.03718219788347,19.9644566885191,27.4068717710485,NA
"146","7E",1993,"Europe & Central Asia (developing only)",421111448124.458,2770.61116850054,NA,NA,NA,40.1463138721607,NA,NA,3362069000,615528772.586962,NA,NA,NA,25909803000,10452581000,94276800000,134001253000,NA,NA,52.6451984934343,NA,0.798379862379413,0.146167665431182,6.15271874355276,2.48214125893599,22.3876126901534,31.8208525550216,NA
"147","7E",1994,"Europe & Central Asia (developing only)",355179489037.075,2591.189463451,NA,NA,NA,37.2172443298253,NA,NA,4998876000,1213690129.26394,NA,NA,NA,19200094000,12011160000,102088322000,138298452000,NA,NA,59.3078722151028,NA,1.40742248758576,0.341711772983955,5.40574402312849,3.38171554685305,28.7427413888035,38.9376234463708,NA
"148","7E",1995,"Europe & Central Asia (developing only)",405007462161.844,2655.03103778772,NA,NA,NA,31.8272605482802,NA,NA,6133288000,132148965.038596,NA,NA,NA,24202567000,14315826000,110928538000,155580219000,NA,NA,64.8621855346448,NA,1.51436419646735,0.032628772895495,5.97583236388086,3.53470672455889,27.3892578195688,38.4141611044759,NA
"149","7E",1996,"Europe & Central Asia (developing only)",413876266729.759,2742.70666319132,NA,NA,NA,34.786438102158,NA,NA,6534354000,601024725.745944,NA,NA,NA,27134864000,22497324000,104721703000,160888245000,NA,NA,68.0315971954087,NA,1.5788182423774,0.145218456350478,6.55627446686083,5.43576083203864,25.3026596155073,38.8735131567842,NA
"150","7E",1997,"Europe & Central Asia (developing only)",432631664641.144,2843.45485205285,NA,NA,NA,31.1561152162121,NA,NA,7071916000,1493294015.20146,NA,NA,NA,31651954000,29913843000,103354853000,171992566000,NA,NA,71.2276711967826,NA,1.6346274621082,0.345165214950252,7.31614363600834,6.91439056473425,23.8898031390583,39.7549648019091,NA
"151","7E",1998,"Europe & Central Asia (developing only)",513477113966.859,2885.67854074402,NA,NA,NA,29.3282540810474,NA,NA,7554963000,389120313.740102,NA,NA,NA,35420780000,40935023000,111534259000,195445025000,NA,84.82224,65.3299582942429,NA,1.47133392988721,0.0757814327368866,6.89821981088063,7.97212220107672,21.7213690671321,38.0630450089767,NA
"152","7E",1999,"Europe & Central Asia (developing only)",471906895744.898,2847.62954124582,NA,NA,NA,33.565683456861,NA,NA,14892633000,1829154159.41557,NA,NA,NA,36144925000,45110353000,114311883000,210459794000,NA,88.18898,67.4058645057344,NA,3.15584136071845,0.387609118643684,7.65933393343316,9.55916376869085,24.2233974605437,44.5977365233861,NA
"153","7E",2000,"Europe & Central Asia (developing only)",477320798054.707,3005.2441484339,NA,NA,NA,34.1347943699212,NA,NA,16485128000,351657788.651337,NA,NA,NA,44074936000,55089526000,118495037000,234144627000,NA,86.92076,77.053198327174,NA,3.45367896542203,0.0736732591759039,9.23381846750128,11.5414049051527,24.8250311913748,49.0539335294508,NA
"154","7E",2001,"Europe & Central Asia (developing only)",433723364156.797,3009.64547000869,13.5,11.6,NA,38.5496305554721,NA,NA,25730751000,202786638.153272,NA,NA,NA,41539141000,62138493000,114363946000,243772331000,NA,87.60667,78.3207621361493,NA,5.93252592006964,0.0467548338207489,9.5773353323394,14.3267571302744,26.367946818437,56.2045652011204,NA
"155","7E",2002,"Europe & Central Asia (developing only)",506980291604.394,3176.18452076117,16.5,10.45,NA,37.101328831631,NA,NA,34462253000,-26287849.7988709,NA,NA,NA,40908833000,73510848000,132554788000,281436722000,NA,83.28349,75.085255598466,NA,6.79755279853986,-0.00518518179783284,8.06911702041505,14.4997447075047,26.1459449598161,55.5123594862757,NA
"156","7E",2003,"Europe & Central Asia (developing only)",644537169638.04,3346.93041292811,13.4,6.4,NA,36.7431435095108,NA,NA,37667053000,1379432104.35572,NA,NA,NA,55205621000,90076382000,148232411000,331181467000,NA,90.383435,75.3864656330279,NA,5.84404667013279,0.214019015401452,8.56515707713218,13.975358791268,22.9982719356968,51.3828344742298,NA
"157","7E",2004,"Europe & Central Asia (developing only)",821542250665.207,3625.6264104696,14.4,6,1.64705882352941,36.7838064384869,2.87647058823529,NA,34955124000,2990725905.47448,NA,NA,NA,77899802000,123872293000,163609936000,400337155000,NA,85.5291,78.9078635429129,NA,4.25481756680154,0.364037991114014,9.48214190285699,15.0780185559172,19.9149752636002,48.7299532891759,NA
"158","7E",2005,"Europe & Central Asia (developing only)",1005860099754.73,3864.31737746476,13.9,2.85,2.38888888888889,39.9722433829485,2.89444444444444,NA,25995982000,6620989968.44477,NA,NA,NA,98893319000,165277345000,152281084000,442447730000,NA,83.80507,75.1444328054393,NA,2.58445304733122,0.658241635199491,9.83171705728403,16.4314445955557,15.1393900639992,43.9870047641702,NA
"159","7E",2006,"Europe & Central Asia (developing only)",1160441270987.2,4127.22102406354,13.3,2.95,2.73684210526316,42.1537976328612,6.01052631578947,NA,20651797000,6639315362.79661,-0.0821270525736002,NA,NA,129614998000,283238594000,171645801000,605151190000,NA,84.4682,79.3142011540977,NA,1.77965033787805,0.572137128245057,11.169457795114,24.4078352848521,14.7914250631554,52.1483684809996,NA
"160","7E",2007,"Europe & Central Asia (developing only)",1468335469058.96,4339.44784400423,14.85,3,2.94736842105263,48.4032255353147,10.0947368421053,NA,16495526000,3494894567.93354,-0.00375603492304954,NA,NA,172075666000,417812192000,199732733000,806116117000,NA,84.331265,80.9117426283378,NA,1.12341670875606,0.23801744503069,11.7190975513437,28.454818452882,13.6026635063176,54.8999962192993,NA
"161","7E",2008,"Europe & Central Asia (developing only)",1751201874812.26,4449.63535225146,12.9,4,4.15789473684211,55.5987294448209,15.2894736842105,NA,28570224000,-412641905.202856,-1.78422257321998,NA,NA,177904497000,555018846000,205125143000,966618710000,NA,83.64802,82.8974496672846,NA,1.63146376274083,-0.0235633544674622,10.1589942061404,31.6935959230572,11.7133921537168,55.1974460456552,NA
"162","7E",2009,"Europe & Central Asia (developing only)",1456311523672.03,4205.61696367857,13.1,7.3,4.25,61.329808283913,16.765,NA,58804147000,3665547593.58278,-4.4471480373057,NA,NA,168352569000,569732731000,226269069000,1023158516000,NA,82.16785,74.1267329191488,NA,4.03788242035796,0.251700788876562,11.5602030378436,39.1216248542374,15.5371337328618,70.2568440453007,NA
"163","7E",2010,"Europe & Central Asia (developing only)",1646864368058.39,4417.17815919196,12.8,11.65,4.3,63.8158085151395,17.855,NA,66826311000,3744905983.0085,-3.28628594856932,NA,NA,210691804000,536233842000,246712605000,1060464562000,NA,75.983015,79.0023338409197,NA,4.05779081119998,0.227396138725355,12.7935128166262,32.5608989058526,14.9807482501348,64.3929507838135,NA
"164","7E",2011,"Europe & Central Asia (developing only)",1852193840043.92,4662.99640758114,11.95,11.3,4.5,61.335123889483,25.57,NA,65616913000,-659162523.181568,-0.686110725225946,NA,NA,223155394000,545562862000,261014140000,1095349309000,NA,76.04443,88.3470900049915,NA,3.54265906631263,-0.0355882040492013,12.0481662974707,29.4549549947247,14.0921611095419,59.1379414680499,NA
"165","7E",2012,"Europe & Central Asia (developing only)",1887950236693.94,4727.0997533578,11.55,11.15,4.6,62.4952564478876,24.95,NA,52648762000,7988037518.02795,NA,NA,NA,233960175000,565605662000,297290224000,1149504823000,NA,NA,75.5257066260863,NA,2.78867318516802,0.423106359626094,12.3922850535349,29.9587166550774,15.746719284328,60.8863941781082,NA
"166","8S",1980,"South Asia",238842808199.93,296.914770239323,NA,NA,NA,36.3416065152462,NA,NA,2544757000,0,NA,NA,NA,2447819000,357440000,31596267000,36946283000,NA,NA,20.0799602613732,NA,1.06545263773228,0,1.02486611108298,0.149654914332105,13.2288961255017,15.4688697886491,NA
"167","8S",1981,"South Asia",252554568985.089,307.707456801829,NA,NA,NA,37.476188104437,NA,NA,3664976000,0,NA,NA,NA,2955972000,901600000,33070663000,40593211000,NA,NA,18.8416486991515,NA,1.45116202598433,0,1.17042903317046,0.356992155645076,13.0944623702106,16.0730455850104,NA
"168","8S",1982,"South Asia",261379629999.999,311.988399987191,NA,NA,NA,40.939211349711,NA,NA,6003409000,0,NA,NA,NA,3663904000,1070423000,36777644000,47515380000,NA,NA,18.1258585316144,NA,2.29681593779899,0,1.40175575273406,0.409528087556021,14.0705853780573,18.1786851561463,NA
"169","8S",1983,"South Asia",276872398606.436,325.656389599892,NA,NA,NA,41.0557848801995,NA,NA,7282837000,1267876.37525416,NA,NA,NA,4697650000,1258939000,39472493000,52711919000,NA,NA,17.9290815331407,NA,2.63039473658488,0.000457928049757101,1.69668411284201,0.454700073512758,14.2565648286627,19.0383437516024,NA
"170","8S",1984,"South Asia",276590953699.856,331.553802871115,NA,NA,NA,43.3164793171225,NA,NA,6729352000,8778865.3974967,NA,NA,NA,4988766000,1411654000,42247003000,55376775000,NA,NA,17.518571666093,NA,2.432961711142,0.00317395246665338,1.80366202627638,0.510376055730247,15.2741810369708,20.0211808301194,NA
"171","8S",1985,"South Asia",299398855252.108,341.577426539314,NA,NA,NA,45.12805878981,NA,NA,7056622000,10431006.995123,NA,NA,NA,6066303000,1621079000,50201509000,64945513000,NA,NA,16.76697741307,NA,2.35693018734423,0.00348398359317025,2.02616105358582,0.541444621969237,16.7674351853243,21.6919710482236,NA
"172","8S",1986,"South Asia",317162802856.297,349.98046768357,NA,NA,NA,47.7848444386336,NA,NA,6639735000,3413140.05684992,NA,NA,NA,7150048000,1513651000,59691049000,74994483000,NA,NA,16.1862335339432,NA,2.09347847231896,0.00107614765228203,2.25437785755715,0.477247327356297,18.8203182915638,23.6454219487962,NA
"173","8S",1987,"South Asia",352144053258.632,356.513939936033,NA,NA,NA,48.4676732253063,NA,NA,6196172000,36378134.1558199,NA,NA,NA,8332360000,1824646000,72374069000,88727247000,NA,NA,16.474872006696,NA,1.75955605175284,0.0103304695391525,2.36617938678644,0.518153290710234,20.5524041454833,25.1962928747328,NA
