"imfcode","country","year","yrcurnt","govfrac","execrlc","checks","polariz","percent1","percentl","prtyin","ElectionYear"
"1050",NA,"Cent. Af. Rep.",1996,3,0.562409281730652,"Right",3,2,37.2999992370605,52.4700012207031,3,"NotElectionYear"
"1051",NA,"Cent. Af. Rep.",1997,2,0.562409281730652,"Right",3,2,37.2999992370605,52.4700012207031,4,"NotElectionYear"
"1052",NA,"Cent. Af. Rep.",1998,1,0.562409281730652,"Right",3,2,37.2999992370605,52.4700012207031,5,"NotElectionYear"
"1053",NA,"Cent. Af. Rep.",1999,0,0.39180326461792,"Right",3,2,51.5999984741211,NA,6,"ElectionYear"
"1054",NA,"Cent. Af. Rep.",2000,5,0.39180326461792,"Right",3,2,51.5999984741211,NA,7,"NotElectionYear"
"1055",NA,"Cent. Af. Rep.",2001,4,0.39180326461792,"Right",3,2,51.5999984741211,NA,8,"NotElectionYear"
"1056",NA,"Cent. Af. Rep.",2002,3,0.39180326461792,"Right",3,2,51.5999984741211,NA,9,"NotElectionYear"
"1057",NA,"Cent. Af. Rep.",2003,2,0.39180326461792,"Right",3,2,51.5999984741211,NA,10,"NotElectionYear"
"1058",NA,"Cent. Af. Rep.",2004,NA,NA,NA,1,0,NA,NA,NA,NA
"1059",NA,"Cent. Af. Rep.",2005,NA,NA,NA,1,0,NA,NA,NA,NA
"1060",NA,"Cent. Af. Rep.",2006,4,0.274285703897476,NA,3,NA,42.9700012207031,64.6699981689453,NA,"NotElectionYear"
"1061",NA,"Cent. Af. Rep.",2007,3,0.274285703897476,NA,3,NA,42.9700012207031,64.6699981689453,NA,"NotElectionYear"
"1062",NA,"Cent. Af. Rep.",2008,2,0.274285703897476,NA,3,NA,42.9700012207031,64.6699981689453,NA,"NotElectionYear"
"1063",NA,"Cent. Af. Rep.",2009,1,0.274285703897476,NA,3,NA,42.9700012207031,64.6699981689453,NA,"NotElectionYear"
"1064",NA,"Cent. Af. Rep.",2010,0,0.274285703897476,NA,3,NA,42.9700012207031,64.6699981689453,NA,"ElectionYear"
"1065",NA,"Cent. Af. Rep.",2011,NA,0.274285703897476,NA,NA,NA,42.9700012207031,64.6699981689453,NA,NA
"1066",NA,"Cent. Af. Rep.",2012,NA,0,NA,NA,NA,64.370002746582,NA,NA,NA
"1067",156,"Canada",1975,4,0,"Left",4,0,NA,NA,12,"NotElectionYear"
"1068",156,"Canada",1976,3,0,"Left",4,0,NA,NA,13,"NotElectionYear"
"1069",156,"Canada",1977,2,0,"Left",4,0,NA,NA,14,"NotElectionYear"
"1070",156,"Canada",1978,1,0,"Left",4,0,NA,NA,15,"NotElectionYear"
"1071",156,"Canada",1979,0,0,"Left",4,0,NA,NA,16,"ElectionYear"
"1072",156,"Canada",1980,4,0,"Right",5,2,NA,NA,1,"NotElectionYear"
"1073",156,"Canada",1981,4,0,"Left",4,0,NA,NA,1,"NotElectionYear"
"1074",156,"Canada",1982,3,0,"Left",4,0,NA,NA,2,"NotElectionYear"
"1075",156,"Canada",1983,2,0,"Left",4,0,NA,NA,3,"NotElectionYear"
"1076",156,"Canada",1984,1,0,"Left",4,0,NA,NA,4,"NotElectionYear"
"1077",156,"Canada",1985,4,0,"Right",4,0,NA,NA,1,"NotElectionYear"
"1078",156,"Canada",1986,3,0,"Right",4,0,NA,NA,2,"NotElectionYear"
"1079",156,"Canada",1987,2,0,"Right",4,0,NA,NA,3,"NotElectionYear"
"1080",156,"Canada",1988,1,0,"Right",4,0,NA,NA,4,"NotElectionYear"
"1081",156,"Canada",1989,4,0,"Right",4,0,NA,NA,5,"NotElectionYear"
"1082",156,"Canada",1990,3,0,"Right",4,0,NA,NA,6,"NotElectionYear"
"1083",156,"Canada",1991,2,0,"Right",4,0,NA,NA,7,"NotElectionYear"
"1084",156,"Canada",1992,1,0,"Right",4,0,NA,NA,8,"NotElectionYear"
"1085",156,"Canada",1993,0,0,"Right",4,0,NA,NA,9,"ElectionYear"
"1086",156,"Canada",1994,3,0,"Left",4,0,NA,NA,1,"NotElectionYear"
"1087",156,"Canada",1995,2,0,"Left",4,0,NA,NA,2,"NotElectionYear"
"1088",156,"Canada",1996,1,0,"Left",4,0,NA,NA,3,"NotElectionYear"
"1089",156,"Canada",1997,0,0,"Left",4,0,NA,NA,4,"ElectionYear"
"1090",156,"Canada",1998,3,0,"Left",4,0,NA,NA,5,"NotElectionYear"
"1091",156,"Canada",1999,2,0,"Left",4,0,NA,NA,6,"NotElectionYear"
"1092",156,"Canada",2000,1,0,"Left",4,0,NA,NA,7,"NotElectionYear"
"1093",156,"Canada",2001,3,0,"Left",4,0,NA,NA,8,"NotElectionYear"
"1094",156,"Canada",2002,2,0,"Left",4,0,NA,NA,9,"NotElectionYear"
"1095",156,"Canada",2003,1,0,"Left",4,0,NA,NA,10,"NotElectionYear"
"1096",156,"Canada",2004,0,0,"Left",4,0,NA,NA,11,"ElectionYear"
"1097",156,"Canada",2005,3,0,"Left",5,2,NA,NA,12,"NotElectionYear"
"1098",156,"Canada",2006,2,0,"Left",5,2,NA,NA,13,"NotElectionYear"
"1099",156,"Canada",2007,3,0,"Right",5,2,NA,NA,1,"NotElectionYear"
"1100",156,"Canada",2008,2,0,"Right",5,2,NA,NA,2,"NotElectionYear"
"1101",156,"Canada",2009,3,0,"Right",5,2,NA,NA,3,"NotElectionYear"
"1102",156,"Canada",2010,2,0,"Right",5,2,NA,NA,4,"NotElectionYear"
"1103",156,"Canada",2011,1,0,"Right",5,2,NA,NA,5,"NotElectionYear"
"1104",156,"Canada",2012,3,0,"Right",4,0,NA,NA,6,"NotElectionYear"
"1105",146,"Switzerland",1975,0,0.738516986370087,NA,3,NA,NA,NA,NA,"ElectionYear"
"1106",146,"Switzerland",1976,3,0.731544077396393,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1107",146,"Switzerland",1977,2,0.731544077396393,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1108",146,"Switzerland",1978,1,0.731544077396393,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1109",146,"Switzerland",1979,0,0.731544077396393,NA,3,NA,NA,NA,NA,"ElectionYear"
"1110",146,"Switzerland",1980,3,0.735911548137665,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1111",146,"Switzerland",1981,2,0.735911548137665,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1112",146,"Switzerland",1982,1,0.735911548137665,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1113",146,"Switzerland",1983,0,0.735911548137665,NA,3,NA,NA,NA,NA,"ElectionYear"
"1114",146,"Switzerland",1984,3,0.735231816768646,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1115",146,"Switzerland",1985,2,0.735231816768646,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1116",146,"Switzerland",1986,1,0.735231816768646,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1117",146,"Switzerland",1987,0,0.735231816768646,NA,3,NA,NA,NA,NA,"ElectionYear"
"1118",146,"Switzerland",1988,3,0.74078494310379,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1119",146,"Switzerland",1989,2,0.74078494310379,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1120",146,"Switzerland",1990,1,0.74078494310379,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1121",146,"Switzerland",1991,0,0.74078494310379,NA,3,NA,NA,NA,NA,"ElectionYear"
"1122",146,"Switzerland",1992,3,0.744694411754608,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1123",146,"Switzerland",1993,2,0.744694411754608,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1124",146,"Switzerland",1994,1,0.744694411754608,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1125",146,"Switzerland",1995,0,0.744694411754608,NA,3,NA,NA,NA,NA,"ElectionYear"
"1126",146,"Switzerland",1996,3,0.735386610031128,NA,4,NA,NA,NA,NA,"NotElectionYear"
"1127",146,"Switzerland",1997,2,0.735386610031128,NA,4,NA,NA,NA,NA,"NotElectionYear"
"1128",146,"Switzerland",1998,1,0.735386610031128,NA,4,NA,NA,NA,NA,"NotElectionYear"
"1129",146,"Switzerland",1999,0,0.735386610031128,NA,4,NA,NA,NA,NA,"ElectionYear"
"1130",146,"Switzerland",2000,3,0.748017370700836,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1131",146,"Switzerland",2001,2,0.748017370700836,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1132",146,"Switzerland",2002,1,0.748017370700836,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1133",146,"Switzerland",2003,0,0.748017370700836,NA,3,NA,NA,NA,NA,"ElectionYear"
"1134",146,"Switzerland",2004,3,0.661085367202759,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1135",146,"Switzerland",2005,2,0.661085367202759,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1136",146,"Switzerland",2006,1,0.661085367202759,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1137",146,"Switzerland",2007,0,0.661085367202759,NA,3,NA,NA,NA,NA,"ElectionYear"
"1138",146,"Switzerland",2008,3,0.731332540512085,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1139",146,"Switzerland",2009,2,0.731332540512085,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1140",146,"Switzerland",2010,1,0.731332540512085,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1141",146,"Switzerland",2011,0,0.731332540512085,NA,3,NA,NA,NA,NA,"ElectionYear"
"1142",146,"Switzerland",2012,3,0.735628485679626,NA,3,NA,NA,NA,NA,"NotElectionYear"
"1143",228,"Chile",1975,NA,NA,"Right",1,0,NA,NA,NA,NA
"1144",228,"Chile",1976,NA,NA,"Right",1,0,NA,NA,NA,NA
"1145",228,"Chile",1977,NA,NA,"Right",1,0,NA,NA,NA,NA
"1146",228,"Chile",1978,NA,NA,"Right",1,0,NA,NA,NA,NA
"1147",228,"Chile",1979,NA,NA,"Right",1,0,NA,NA,NA,NA
"1148",228,"Chile",1980,NA,NA,"Right",1,0,NA,NA,NA,NA
"1149",228,"Chile",1981,7,NA,"Right",1,0,NA,NA,NA,"NotElectionYear"
"1150",228,"Chile",1982,6,NA,"Right",1,0,NA,NA,NA,"NotElectionYear"
"1151",228,"Chile",1983,5,NA,"Right",1,0,NA,NA,NA,"NotElectionYear"
"1152",228,"Chile",1984,4,NA,"Right",1,0,NA,NA,NA,"NotElectionYear"
"1153",228,"Chile",1985,3,NA,"Right",1,0,NA,NA,NA,"NotElectionYear"
"1154",228,"Chile",1986,2,NA,"Right",1,0,NA,NA,NA,"NotElectionYear"
"1155",228,"Chile",1987,1,NA,"Right",1,0,NA,NA,NA,"NotElectionYear"
"1156",228,"Chile",1988,1,NA,"Right",1,0,NA,NA,NA,"NotElectionYear"
"1157",228,"Chile",1989,0,NA,"Right",1,0,NA,NA,NA,"ElectionYear"
"1158",228,"Chile",1990,3,0.656201124191284,"Center",4,1,53.7999992370605,NA,1,"NotElectionYear"
"1159",228,"Chile",1991,2,0.656201124191284,"Center",4,1,53.7999992370605,NA,2,"NotElectionYear"
"1160",228,"Chile",1992,1,0.656201124191284,"Center",4,1,53.7999992370605,NA,3,"NotElectionYear"
"1161",228,"Chile",1993,0,0.656201124191284,"Center",4,1,53.7999992370605,NA,4,"ElectionYear"
"1162",228,"Chile",1994,5,0.621532082557678,"Left",4,2,58,NA,1,"NotElectionYear"
"1163",228,"Chile",1995,4,0.621532082557678,"Left",4,2,58,NA,2,"NotElectionYear"
"1164",228,"Chile",1996,3,0.621532082557678,"Left",4,2,58,NA,3,"NotElectionYear"
"1165",228,"Chile",1997,2,0.621532082557678,"Left",4,2,58,NA,4,"NotElectionYear"
"1166",228,"Chile",1998,1,0.618219435214996,"Left",4,2,58,NA,5,"NotElectionYear"
"1167",228,"Chile",1999,0,0.618219435214996,"Left",4,2,58,NA,6,"ElectionYear"
"1168",228,"Chile",2000,5,0.618219435214996,"Left",4,2,48,51.2999992370605,7,"NotElectionYear"
"1169",228,"Chile",2001,4,0.618219435214996,"Left",4,2,48,51.2999992370605,8,"NotElectionYear"
"1170",228,"Chile",2002,3,0,"Left",2,0,48,51.2999992370605,9,"NotElectionYear"
"1171",228,"Chile",2003,2,0,"Left",2,0,48,51.2999992370605,10,"NotElectionYear"
"1172",228,"Chile",2004,1,0,"Left",2,0,48,51.2999992370605,11,"NotElectionYear"
"1173",228,"Chile",2005,0,0,"Left",2,0,48,51.2999992370605,12,"ElectionYear"
"1174",228,"Chile",2006,3,0,"Left",2,0,45.9500007629395,53.4900016784668,13,"NotElectionYear"
"1175",228,"Chile",2007,2,0,"Left",2,0,45.9500007629395,53.4900016784668,14,"NotElectionYear"
"1176",228,"Chile",2008,1,0,"Left",2,0,45.9500007629395,53.4900016784668,15,"NotElectionYear"
"1177",228,"Chile",2009,0,0,"Left",2,0,45.9500007629395,53.4900016784668,16,"ElectionYear"
"1178",228,"Chile",2010,3,0,"Left",5,1,44.0499992370605,51.6100006103516,17,"NotElectionYear"
"1179",228,"Chile",2011,3,0,"Center",4,1,51.5999984741211,NA,1,"NotElectionYear"
"1180",228,"Chile",2012,2,0,"Center",4,1,51.5999984741211,NA,2,"NotElectionYear"
"1181",NA,"PRC",1975,4,1.11022302462516e-16,"Left",1,0,NA,NA,26,"NotElectionYear"
"1182",NA,"PRC",1976,3,1.11022302462516e-16,"Left",1,0,NA,NA,27,"NotElectionYear"
"1183",NA,"PRC",1977,2,1.11022302462516e-16,"Left",1,0,NA,NA,28,"NotElectionYear"
"1184",NA,"PRC",1978,1,1.11022302462516e-16,"Left",1,0,NA,NA,29,"NotElectionYear"
"1185",NA,"PRC",1979,5,1.11022302462516e-16,"Left",1,0,NA,NA,30,"NotElectionYear"
"1186",NA,"PRC",1980,4,1.11022302462516e-16,"Left",1,0,NA,NA,31,"NotElectionYear"
"1187",NA,"PRC",1981,3,1.11022302462516e-16,"Left",1,0,NA,NA,32,"NotElectionYear"
"1188",NA,"PRC",1982,2,1.11022302462516e-16,"Left",1,0,NA,NA,33,"NotElectionYear"
"1189",NA,"PRC",1983,1,1.11022302462516e-16,"Left",1,0,NA,NA,34,"NotElectionYear"
"1190",NA,"PRC",1984,5,1.11022302462516e-16,"Left",1,0,NA,NA,35,"NotElectionYear"
"1191",NA,"PRC",1985,4,0,"Left",1,0,NA,NA,36,"NotElectionYear"
"1192",NA,"PRC",1986,3,0,"Left",1,0,NA,NA,37,"NotElectionYear"
"1193",NA,"PRC",1987,2,0,"Left",1,0,NA,NA,38,"NotElectionYear"
"1194",NA,"PRC",1988,1,0,"Left",1,0,NA,NA,39,"NotElectionYear"
"1195",NA,"PRC",1989,5,0,"Left",1,0,NA,NA,40,"NotElectionYear"
"1196",NA,"PRC",1990,4,0,"Left",1,0,NA,NA,41,"NotElectionYear"
"1197",NA,"PRC",1991,3,0,"Left",1,0,NA,NA,42,"NotElectionYear"
"1198",NA,"PRC",1992,2,0,"Left",1,0,NA,NA,43,"NotElectionYear"
"1199",NA,"PRC",1993,1,0,"Left",1,0,NA,NA,44,"NotElectionYear"
"1200",NA,"PRC",1994,5,0,"Left",1,0,NA,NA,45,"NotElectionYear"
"1201",NA,"PRC",1995,4,0,"Left",1,0,NA,NA,46,"NotElectionYear"
"1202",NA,"PRC",1996,3,0,"Left",1,0,NA,NA,47,"NotElectionYear"
"1203",NA,"PRC",1997,2,0,"Left",1,0,NA,NA,48,"NotElectionYear"
"1204",NA,"PRC",1998,1,0,"Left",1,0,NA,NA,49,"NotElectionYear"
"1205",NA,"PRC",1999,5,0,"Left",1,0,NA,NA,50,"NotElectionYear"
"1206",NA,"PRC",2000,4,0,"Left",1,0,NA,NA,51,"NotElectionYear"
"1207",NA,"PRC",2001,3,0,"Left",1,0,NA,NA,52,"NotElectionYear"
"1208",NA,"PRC",2002,2,0,"Left",1,0,NA,NA,53,"NotElectionYear"
"1209",NA,"PRC",2003,1,0,"Left",1,0,NA,NA,54,"NotElectionYear"
"1210",NA,"PRC",2004,4,0,"Left",1,0,NA,NA,55,"NotElectionYear"
"1211",NA,"PRC",2005,3,0,"Left",1,0,NA,NA,56,"NotElectionYear"
"1212",NA,"PRC",2006,2,0,"Left",1,0,NA,NA,57,"NotElectionYear"
"1213",NA,"PRC",2007,1,0,"Left",1,0,NA,NA,58,"NotElectionYear"
"1214",NA,"PRC",2008,0,0,"Left",1,0,NA,NA,59,"ElectionYear"
"1215",NA,"PRC",2009,4,0,"Left",1,0,NA,NA,60,"NotElectionYear"
"1216",NA,"PRC",2010,3,0,"Left",1,0,NA,NA,61,"NotElectionYear"
"1217",NA,"PRC",2011,2,0,"Left",1,0,NA,NA,62,"NotElectionYear"
"1218",NA,"PRC",2012,1,0,"Left",1,0,NA,NA,63,"NotElectionYear"
"1219",662,"Cote d'Ivoire",1975,0,0,NA,1,0,100,NA,17,"ElectionYear"
"1220",662,"Cote d'Ivoire",1976,4,0,NA,1,0,100,NA,18,"NotElectionYear"
"1221",662,"Cote d'Ivoire",1977,3,0,NA,1,0,100,NA,19,"NotElectionYear"
"1222",662,"Cote d'Ivoire",1978,2,0,NA,1,0,100,NA,20,"NotElectionYear"
"1223",662,"Cote d'Ivoire",1979,1,0,NA,1,0,100,NA,21,"NotElectionYear"
"1224",662,"Cote d'Ivoire",1980,0,0,NA,1,0,100,NA,22,"ElectionYear"
"1225",662,"Cote d'Ivoire",1981,4,0,NA,1,0,100,NA,23,"NotElectionYear"
"1226",662,"Cote d'Ivoire",1982,3,0,NA,1,0,100,NA,24,"NotElectionYear"
"1227",662,"Cote d'Ivoire",1983,2,0,NA,1,0,100,NA,25,"NotElectionYear"
"1228",662,"Cote d'Ivoire",1984,1,0,NA,1,0,100,NA,26,"NotElectionYear"
"1229",662,"Cote d'Ivoire",1985,0,0,NA,1,0,100,NA,25,"ElectionYear"
"1230",662,"Cote d'Ivoire",1986,4,0,NA,1,0,NA,NA,26,"NotElectionYear"
"1231",662,"Cote d'Ivoire",1987,3,0,NA,1,0,NA,NA,27,"NotElectionYear"
"1232",662,"Cote d'Ivoire",1988,2,0,NA,1,0,NA,NA,28,"NotElectionYear"
"1233",662,"Cote d'Ivoire",1989,1,0,NA,1,0,NA,NA,29,"NotElectionYear"
"1234",662,"Cote d'Ivoire",1990,0,0,NA,1,0,NA,NA,30,"ElectionYear"
"1235",662,"Cote d'Ivoire",1991,4,0,NA,2,0,82,NA,31,"NotElectionYear"
"1236",662,"Cote d'Ivoire",1992,3,0,NA,2,0,82,NA,32,"NotElectionYear"
"1237",662,"Cote d'Ivoire",1993,2,0,NA,2,0,82,NA,33,"NotElectionYear"
"1238",662,"Cote d'Ivoire",1994,1,0,NA,2,0,82,NA,34,"NotElectionYear"
"1239",662,"Cote d'Ivoire",1995,0,0,NA,2,0,82,NA,35,"ElectionYear"
"1240",662,"Cote d'Ivoire",1996,4,0,NA,2,0,95.25,NA,36,"NotElectionYear"
"1241",662,"Cote d'Ivoire",1997,3,0,NA,2,0,95.25,NA,37,"NotElectionYear"
"1242",662,"Cote d'Ivoire",1998,2,0,NA,2,0,95.25,NA,38,"NotElectionYear"
"1243",662,"Cote d'Ivoire",1999,1,0,NA,2,0,95.25,NA,39,"NotElectionYear"
"1244",662,"Cote d'Ivoire",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",662,"Cote d'Ivoire",2001,4,0.534947216510773,"Left",3,0,59.3600006103516,NA,1,"NotElectionYear"
"1246",662,"Cote d'Ivoire",2002,3,0.555024862289429,"Left",3,0,59.3600006103516,NA,2,"NotElectionYear"
"1247",662,"Cote d'Ivoire",2003,2,0.555024862289429,"Left",3,0,59.3600006103516,NA,3,"NotElectionYear"
"1248",662,"Cote d'Ivoire",2004,1,0.555024862289429,"Left",3,0,59.3600006103516,NA,4,"NotElectionYear"
"1249",662,"Cote d'Ivoire",2005,1,0.555024862289429,"Left",3,0,59.3600006103516,NA,5,"NotElectionYear"
"1250",662,"Cote d'Ivoire",2006,0,0.555024862289429,"Left",3,0,59.3600006103516,NA,6,"ElectionYear"
"1251",662,"Cote d'Ivoire",2007,0,0.555024862289429,"Left",3,0,59.3600006103516,NA,7,"ElectionYear"
"1252",662,"Cote d'Ivoire",2008,0,0.555024862289429,"Left",3,0,59.3600006103516,NA,8,"ElectionYear"
"1253",662,"Cote d'Ivoire",2009,0,0.555024862289429,"Left",3,0,59.3600006103516,NA,9,"ElectionYear"
"1254",662,"Cote d'Ivoire",2010,0,0.555024862289429,"Left",3,0,59.3600006103516,NA,10,"ElectionYear"
"1255",662,"Cote d'Ivoire",2011,4,0.555024862289429,NA,3,NA,38,51.5,1,"NotElectionYear"
"1256",662,"Cote d'Ivoire",2012,3,0.541088879108429,NA,3,NA,38,51.5,2,"NotElectionYear"
"1257",622,"Cameroon",1975,0,0,NA,1,0,100,NA,9,"ElectionYear"
"1258",622,"Cameroon",1976,4,0,NA,1,0,100,NA,10,"NotElectionYear"
"1259",622,"Cameroon",1977,3,0,NA,1,0,100,NA,11,"NotElectionYear"
"1260",622,"Cameroon",1978,2,0,NA,1,0,100,NA,12,"NotElectionYear"
"1261",622,"Cameroon",1979,1,0,NA,1,0,100,NA,13,"NotElectionYear"
"1262",622,"Cameroon",1980,0,0,NA,1,0,100,NA,14,"ElectionYear"
"1263",622,"Cameroon",1981,4,0,NA,1,0,100,NA,15,"NotElectionYear"
"1264",622,"Cameroon",1982,3,0,NA,1,0,100,NA,16,"NotElectionYear"
"1265",622,"Cameroon",1983,2,0,NA,1,0,100,NA,17,"NotElectionYear"
"1266",622,"Cameroon",1984,0,0,NA,1,0,100,NA,18,"ElectionYear"
"1267",622,"Cameroon",1985,4,0,NA,1,0,99.9800033569336,NA,19,"NotElectionYear"
"1268",622,"Cameroon",1986,3,0,NA,1,0,99.9800033569336,NA,20,"NotElectionYear"
"1269",622,"Cameroon",1987,2,0,NA,1,0,99.9800033569336,NA,21,"NotElectionYear"
"1270",622,"Cameroon",1988,0,0,NA,1,0,99.9800033569336,NA,22,"ElectionYear"
"1271",622,"Cameroon",1989,4,0,NA,1,0,98.75,NA,23,"NotElectionYear"
"1272",622,"Cameroon",1990,3,0,NA,1,0,98.75,NA,24,"NotElectionYear"
"1273",622,"Cameroon",1991,2,0,NA,1,0,98.75,NA,25,"NotElectionYear"
"1274",622,"Cameroon",1992,0,0,NA,1,0,98.75,NA,26,"ElectionYear"
"1275",622,"Cameroon",1993,4,0.120796158909798,NA,3,NA,39.9799995422363,NA,27,"NotElectionYear"
"1276",622,"Cameroon",1994,3,0.120796158909798,NA,3,NA,39.9799995422363,NA,28,"NotElectionYear"
"1277",622,"Cameroon",1995,2,0.120796158909798,NA,3,NA,39.9799995422363,NA,29,"NotElectionYear"
"1278",622,"Cameroon",1996,1,0.120796158909798,NA,3,NA,39.9799995422363,NA,30,"NotElectionYear"
"1279",622,"Cameroon",1997,0,0.120796158909798,NA,3,NA,39.9799995422363,NA,31,"ElectionYear"
"1280",622,"Cameroon",1998,6,0.0358722358942032,NA,2,0,92.5699996948242,NA,32,"NotElectionYear"
"1281",622,"Cameroon",1999,5,0.0358722358942032,NA,2,0,92.5699996948242,NA,33,"NotElectionYear"
"1282",622,"Cameroon",2000,4,0.0358722358942032,NA,2,0,92.5699996948242,NA,34,"NotElectionYear"
"1283",622,"Cameroon",2001,3,0.0358722358942032,NA,2,0,92.5699996948242,NA,35,"NotElectionYear"
"1284",622,"Cameroon",2002,2,0.0358722358942032,NA,2,0,92.5699996948242,NA,36,"NotElectionYear"
"1285",622,"Cameroon",2003,1,0.0515135861933231,NA,2,0,92.5699996948242,NA,37,"NotElectionYear"
"1286",622,"Cameroon",2004,0,0.0515135861933231,NA,2,0,92.5699996948242,NA,38,"ElectionYear"
"1287",622,"Cameroon",2005,6,0.0515135861933231,NA,2,0,70.9199981689453,NA,39,"NotElectionYear"
"1288",622,"Cameroon",2006,5,0.0515135861933231,NA,2,0,70.9199981689453,NA,40,"NotElectionYear"
"1289",622,"Cameroon",2007,4,0.0515135861933231,NA,NA,NA,70.9199981689453,NA,41,"NotElectionYear"
"1290",622,"Cameroon",2008,3,0.0543900541961193,NA,2,0,70.9199981689453,NA,42,"NotElectionYear"
"1291",622,"Cameroon",2009,2,0.0543900541961193,NA,2,0,70.9199981689453,NA,43,"NotElectionYear"
"1292",622,"Cameroon",2010,1,0.0543900541961193,NA,2,0,70.9199981689453,NA,44,"NotElectionYear"
"1293",622,"Cameroon",2011,0,0.0543900541961193,NA,2,0,70.9199981689453,NA,45,"ElectionYear"
"1294",622,"Cameroon",2012,6,0.0543900541961193,NA,2,0,77.9899978637695,NA,46,"NotElectionYear"
"1295",634,"Congo",1975,NA,0,"Left",1,0,NA,NA,6,NA
"1296",634,"Congo",1976,NA,0,"Left",1,0,NA,NA,7,NA
"1297",634,"Congo",1977,NA,0,"Left",1,0,NA,NA,8,NA
"1298",634,"Congo",1978,NA,NA,"Left",1,0,NA,NA,9,NA
"1299",634,"Congo",1979,NA,NA,"Left",1,0,NA,NA,10,NA
"1300",634,"Congo",1980,4,0,"Left",1,0,NA,NA,11,"NotElectionYear"
"1301",634,"Congo",1981,3,0,"Left",1,0,NA,NA,12,"NotElectionYear"
"1302",634,"Congo",1982,2,0,"Left",1,0,NA,NA,13,"NotElectionYear"
"1303",634,"Congo",1983,1,0,"Left",1,0,NA,NA,14,"NotElectionYear"
"1304",634,"Congo",1984,0,0,"Left",1,0,NA,NA,15,"ElectionYear"
"1305",634,"Congo",1985,4,0,"Left",1,0,NA,NA,16,"NotElectionYear"
"1306",634,"Congo",1986,3,0,"Left",1,0,NA,NA,17,"NotElectionYear"
"1307",634,"Congo",1987,2,0,"Left",1,0,NA,NA,18,"NotElectionYear"
"1308",634,"Congo",1988,1,0,"Left",1,0,NA,NA,19,"NotElectionYear"
"1309",634,"Congo",1989,0,0,"Left",1,0,NA,NA,20,"ElectionYear"
"1310",634,"Congo",1990,4,0,"Left",1,0,NA,NA,21,"NotElectionYear"
"1311",634,"Congo",1991,3,0,"Left",1,0,NA,NA,22,"NotElectionYear"
"1312",634,"Congo",1992,0,0,"Left",1,0,NA,NA,23,"ElectionYear"
"1313",634,"Congo",1993,4,0,"Left",1,0,35.8899993896484,61.2999992370605,1,"NotElectionYear"
"1314",634,"Congo",1994,3,0.468930304050446,"Left",4,2,35.8899993896484,61.2999992370605,2,"NotElectionYear"
"1315",634,"Congo",1995,2,0.468930304050446,"Left",4,2,35.8899993896484,61.2999992370605,3,"NotElectionYear"
"1316",634,"Congo",1996,1,0.468930304050446,"Left",4,2,35.8899993896484,61.2999992370605,4,"NotElectionYear"
"1317",634,"Congo",1997,1,0.468930304050446,"Left",4,2,35.8899993896484,61.2999992370605,5,"NotElectionYear"
"1318",634,"Congo",1998,NA,NA,"Left",1,0,NA,NA,1,NA
"1319",634,"Congo",1999,NA,NA,"Left",1,0,NA,NA,2,NA
"1320",634,"Congo",2000,NA,NA,"Left",1,0,NA,NA,3,NA
"1321",634,"Congo",2001,NA,NA,"Left",1,0,NA,NA,4,NA
"1322",634,"Congo",2002,NA,NA,"Left",1,0,NA,NA,5,NA
"1323",634,"Congo",2003,6,0.467234790325165,"Left",3,0,89.4000015258789,NA,6,"NotElectionYear"
"1324",634,"Congo",2004,5,0.467234790325165,"Left",3,0,89.4000015258789,NA,7,"NotElectionYear"
"1325",634,"Congo",2005,4,0.467234790325165,"Left",3,0,89.4000015258789,NA,8,"NotElectionYear"
"1326",634,"Congo",2006,3,0.467234790325165,"Left",3,0,89.4000015258789,NA,9,"NotElectionYear"
"1327",634,"Congo",2007,2,0.467234790325165,"Left",3,0,89.4000015258789,NA,10,"NotElectionYear"
"1328",634,"Congo",2008,1,0.673361718654633,"Left",3,2,89.4000015258789,NA,11,"NotElectionYear"
