"imfcode","year","country","UDS","polity2"
"13729",694,1988,"Nigeria",-0.688739024485855,-7
"13730",694,1989,"Nigeria",-0.611291960429189,-5
"13731",694,1990,"Nigeria",-0.533659317880275,-5
"13732",694,1991,"Nigeria",-0.475032697150714,-5
"13733",694,1992,"Nigeria",-0.4769158981525,-5
"13734",694,1993,"Nigeria",-0.873584275807116,-7
"13735",694,1994,"Nigeria",-0.97936071354297,-7
"13736",694,1995,"Nigeria",-0.959878812355372,-6
"13737",694,1996,"Nigeria",-0.830056087841045,-6
"13738",694,1997,"Nigeria",-0.82813786138348,-6
"13739",694,1998,"Nigeria",-0.433353757873987,-1
"13740",694,1999,"Nigeria",0.264574216773019,4
"13741",694,2000,"Nigeria",0.111834750262945,4
"13742",694,2001,"Nigeria",0.181424212270966,4
"13743",694,2002,"Nigeria",0.173122675169361,4
"13744",694,2003,"Nigeria",0.217868078163686,4
"13745",694,2004,"Nigeria",0.220293692561927,4
"13746",694,2005,"Nigeria",0.219194257038001,4
"13747",694,2006,"Nigeria",0.218503028497838,4
"13748",694,2007,"Nigeria",0.162883251239377,4
"13749",694,2008,"Nigeria",0.120498611241894,4
"13750",694,2009,NA,NA,4
"13751",694,2010,NA,NA,4
"13752",694,2011,NA,NA,4
"13753",694,2012,NA,NA,4
"13754",698,1967,"Zimbabwe",-0.631110709346352,NA
"13755",698,1968,"Zimbabwe",-0.629731568244658,NA
"13756",698,1969,"Zimbabwe",-0.624310628507706,NA
"13757",698,1970,"Zimbabwe",-0.194463150762655,4
"13758",698,1971,"Zimbabwe",-0.100266745962258,4
"13759",698,1972,"Zimbabwe",-0.321959575187674,4
"13760",698,1973,"Zimbabwe",-0.243417732264343,4
"13761",698,1974,"Zimbabwe",-0.245014981655881,4
"13762",698,1975,"Zimbabwe",-0.251875554331782,4
"13763",698,1976,"Zimbabwe",-0.253716472561384,4
"13764",698,1977,"Zimbabwe",-0.183615099226435,4
"13765",698,1978,"Zimbabwe",-0.259184123665541,4
"13766",698,1979,"Zimbabwe",-0.299859390014677,4
"13767",698,1980,"Zimbabwe",0.069981857755737,4
"13768",698,1981,"Zimbabwe",0.0817282824754807,4
"13769",698,1982,"Zimbabwe",0.0332788297079765,4
"13770",698,1983,"Zimbabwe",-0.0211171271346657,1
"13771",698,1984,"Zimbabwe",-0.0228123869930298,1
"13772",698,1985,"Zimbabwe",-0.124104501820052,1
"13773",698,1986,"Zimbabwe",-0.105066162203407,1
"13774",698,1987,"Zimbabwe",-0.277130931690081,-6
"13775",698,1988,"Zimbabwe",-0.219423872504417,-6
"13776",698,1989,"Zimbabwe",-0.230794563640801,-6
"13777",698,1990,"Zimbabwe",-0.31847168200428,-6
"13778",698,1991,"Zimbabwe",-0.275613460486769,-6
"13779",698,1992,"Zimbabwe",-0.275311635722669,-6
"13780",698,1993,"Zimbabwe",-0.315050088485142,-6
"13781",698,1994,"Zimbabwe",-0.317060218320048,-6
"13782",698,1995,"Zimbabwe",-0.317547110023614,-6
"13783",698,1996,"Zimbabwe",-0.314301657595575,-6
"13784",698,1997,"Zimbabwe",-0.320199097539979,-6
"13785",698,1998,"Zimbabwe",-0.317616630929617,-6
"13786",698,1999,"Zimbabwe",-0.519440252082521,-3
"13787",698,2000,"Zimbabwe",-0.22924379686189,-3
"13788",698,2001,"Zimbabwe",-0.635483829536282,-4
"13789",698,2002,"Zimbabwe",-0.468848001452549,-4
"13790",698,2003,"Zimbabwe",-0.466513894724947,-4
"13791",698,2004,"Zimbabwe",-0.539090531959605,-4
"13792",698,2005,"Zimbabwe",-0.539587876534074,-4
"13793",698,2006,"Zimbabwe",-0.540394273074204,-4
"13794",698,2007,"Zimbabwe",-0.540763625202825,-4
"13795",698,2008,"Zimbabwe",-0.537008670328681,-4
"13796",698,2009,NA,NA,1
"13797",698,2010,NA,NA,1
"13798",698,2011,NA,NA,1
"13799",698,2012,NA,NA,1
"13800",714,1961,"Rwanda",0.0698126747977606,-5
"13801",714,1962,"Rwanda",-0.107543560214203,-5
"13802",714,1963,"Rwanda",-0.104839368969457,-5
"13803",714,1964,"Rwanda",-0.595185988217697,-5
"13804",714,1965,"Rwanda",-0.719506727151252,-5
"13805",714,1966,"Rwanda",-0.592475264969086,-5
"13806",714,1967,"Rwanda",-0.610853385831737,-5
"13807",714,1968,"Rwanda",-0.61263653283083,-5
"13808",714,1969,"Rwanda",-0.611348386848014,-5
"13809",714,1970,"Rwanda",-0.608296382530678,-5
"13810",714,1971,"Rwanda",-0.6178689485593,-5
"13811",714,1972,"Rwanda",-0.767944377509617,-5
"13812",714,1973,"Rwanda",-1.01790958291043,-7
"13813",714,1974,"Rwanda",-0.936651702627415,-7
"13814",714,1975,"Rwanda",-0.938580817320568,-7
"13815",714,1976,"Rwanda",-0.93949800004356,-7
"13816",714,1977,"Rwanda",-0.931462567197835,-7
"13817",714,1978,"Rwanda",-0.936879376584418,-7
"13818",714,1979,"Rwanda",-0.93343828930209,-7
"13819",714,1980,"Rwanda",-1.1567561622522,-7
"13820",714,1981,"Rwanda",-0.848706459696116,-7
"13821",714,1982,"Rwanda",-0.846724307761473,-7
"13822",714,1983,"Rwanda",-0.875858405902094,-7
"13823",714,1984,"Rwanda",-0.882318862650843,-7
"13824",714,1985,"Rwanda",-0.854542235881047,-7
"13825",714,1986,"Rwanda",-0.872748768814143,-7
"13826",714,1987,"Rwanda",-0.880090288421368,-7
"13827",714,1988,"Rwanda",-0.780540358443785,-7
"13828",714,1989,"Rwanda",-0.873471056385073,-7
"13829",714,1990,"Rwanda",-0.875229611757706,-7
"13830",714,1991,"Rwanda",-0.880065827844025,-7
"13831",714,1992,"Rwanda",-0.778599118614222,-7
"13832",714,1993,"Rwanda",-0.782416935758288,-7
"13833",714,1994,"Rwanda",-0.96134602240759,-6
"13834",714,1995,"Rwanda",-0.824995602130326,-6
"13835",714,1996,"Rwanda",-0.823129760054604,-6
"13836",714,1997,"Rwanda",-0.827968741378504,-6
"13837",714,1998,"Rwanda",-0.827723476638602,-6
"13838",714,1999,"Rwanda",-0.819223951503496,-6
"13839",714,2000,"Rwanda",-0.69498273646975,-4
"13840",714,2001,"Rwanda",-0.73263965303505,-4
"13841",714,2002,"Rwanda",-0.638972944551289,-4
"13842",714,2003,"Rwanda",-0.368425611829532,-3
"13843",714,2004,"Rwanda",-0.362436292757095,-3
"13844",714,2005,"Rwanda",-0.367156665211371,-3
"13845",714,2006,"Rwanda",-0.372679565146226,-3
"13846",714,2007,"Rwanda",-0.362905113939453,-3
"13847",714,2008,"Rwanda",-0.370904498562186,-3
"13848",714,2009,NA,NA,-3
"13849",714,2010,NA,NA,-4
"13850",714,2011,NA,NA,-4
"13851",714,2012,NA,NA,-4
"13852",716,1975,"Sao Tome",-0.565849534667238,NA
"13853",716,1976,"Sao Tome",-0.561094328837816,NA
"13854",716,1977,"Sao Tome",-0.685133245481437,NA
"13855",716,1978,"Sao Tome",-0.807442780965644,NA
"13856",716,1979,"Sao Tome",-0.8131801563282,NA
"13857",716,1980,"Sao Tome",-0.990932348897696,NA
"13858",716,1981,"Sao Tome",-1.19966814844719,NA
"13859",716,1982,"Sao Tome",-1.19836067221213,NA
"13860",716,1983,"Sao Tome",-1.61059178970393,NA
"13861",716,1984,"Sao Tome",-1.62002030847426,NA
"13862",716,1985,"Sao Tome",-1.82891544375147,NA
"13863",716,1986,"Sao Tome",-1.61694933113298,NA
"13864",716,1987,"Sao Tome",-1.61893544078001,NA
"13865",716,1988,"Sao Tome",-1.34986784451355,NA
"13866",716,1989,"Sao Tome",-0.693058833155734,NA
"13867",716,1990,"Sao Tome",-0.532326665964728,NA
"13868",716,1991,"Sao Tome",0.402475952585321,NA
"13869",716,1992,"Sao Tome",0.399783560903086,NA
"13870",716,1993,"Sao Tome",0.609528310388365,NA
"13871",716,1994,"Sao Tome",0.608645173247448,NA
"13872",716,1995,"Sao Tome",0.613140014647369,NA
"13873",716,1996,"Sao Tome",0.71553260379277,NA
"13874",716,1997,"Sao Tome",0.719216815870071,NA
"13875",716,1998,"Sao Tome",0.713495193704648,NA
"13876",716,1999,"Sao Tome",0.716939639835677,NA
"13877",716,2000,"Sao Tome",0.8547564337882,NA
"13878",716,2001,"Sao Tome",0.607226440462787,NA
"13879",716,2002,"Sao Tome",0.71415478205446,NA
"13880",716,2003,"Sao Tome",0.58602878408658,NA
"13881",716,2004,"Sao Tome",0.587392031667855,NA
"13882",716,2005,"Sao Tome",0.588490836707023,NA
"13883",716,2006,"Sao Tome",0.584913441383991,NA
"13884",716,2007,"Sao Tome",0.587967275473497,NA
"13885",716,2008,"Sao Tome",0.586863180896339,NA
"13886",718,1976,"Seychelles",0.252568679864891,NA
"13887",718,1977,"Seychelles",-0.605238227322431,NA
"13888",718,1978,"Seychelles",-0.990009882477511,NA
"13889",718,1979,"Seychelles",-0.825676122305633,NA
"13890",718,1980,"Seychelles",-0.995412807170948,NA
"13891",718,1981,"Seychelles",-0.815384950108153,NA
"13892",718,1982,"Seychelles",-0.81204823744255,NA
"13893",718,1983,"Seychelles",-0.858422256688598,NA
"13894",718,1984,"Seychelles",-0.865028322592666,NA
"13895",718,1985,"Seychelles",-0.949706547881994,NA
"13896",718,1986,"Seychelles",-0.861749110539757,NA
"13897",718,1987,"Seychelles",-0.855789301519077,NA
"13898",718,1988,"Seychelles",-0.746282491483112,NA
"13899",718,1989,"Seychelles",-0.854256193888451,NA
"13900",718,1990,"Seychelles",-0.869202829224815,NA
"13901",718,1991,"Seychelles",-0.858453514155397,NA
"13902",718,1992,"Seychelles",-0.531874727335313,NA
"13903",718,1993,"Seychelles",0.0339511028815573,NA
"13904",718,1994,"Seychelles",0.0317450534520109,NA
"13905",718,1995,"Seychelles",0.101200887507878,NA
"13906",718,1996,"Seychelles",0.094392754538022,NA
"13907",718,1997,"Seychelles",0.101403176352258,NA
"13908",718,1998,"Seychelles",0.0190368327392379,NA
"13909",718,1999,"Seychelles",0.0247097428421971,NA
"13910",718,2000,"Seychelles",0.135559280418874,NA
"13911",718,2001,"Seychelles",0.0234573938219579,NA
"13912",718,2002,"Seychelles",0.257878133616933,NA
"13913",718,2003,"Seychelles",0.258765397079732,NA
"13914",718,2004,"Seychelles",0.262124727071921,NA
"13915",718,2005,"Seychelles",0.258317626616866,NA
"13916",718,2006,"Seychelles",0.259815265885165,NA
"13917",718,2007,"Seychelles",0.325220001077294,NA
"13918",718,2008,"Seychelles",0.322190225829172,NA
"13919",722,1960,"Senegal",-0.286924686861725,-1
"13920",722,1961,"Senegal",-0.232034277615726,-1
"13921",722,1962,"Senegal",-0.290518579186941,-4
"13922",722,1963,"Senegal",-0.819044929923243,-7
"13923",722,1964,"Senegal",-0.818169096502764,-7
"13924",722,1965,"Senegal",-0.639460353576556,-7
"13925",722,1966,"Senegal",-0.818483110835846,-7
"13926",722,1967,"Senegal",-0.818881479356228,-7
"13927",722,1968,"Senegal",-0.817917213625584,-7
"13928",722,1969,"Senegal",-0.813704419629001,-7
"13929",722,1970,"Senegal",-0.813291827510747,-7
"13930",722,1971,"Senegal",-0.82048510544097,-7
"13931",722,1972,"Senegal",-0.841960062507296,-7
"13932",722,1973,"Senegal",-0.842877520886064,-7
"13933",722,1974,"Senegal",-0.657992306330694,-6
"13934",722,1975,"Senegal",-0.362465519648769,-6
"13935",722,1976,"Senegal",-0.359674884315276,-6
"13936",722,1977,"Senegal",-0.298488750936568,-6
"13937",722,1978,"Senegal",-0.128820410885184,-2
"13938",722,1979,"Senegal",-0.163847247033076,-2
"13939",722,1980,"Senegal",-0.256181548924749,-2
"13940",722,1981,"Senegal",-0.149190103742887,-1
"13941",722,1982,"Senegal",-0.143993193066661,-1
"13942",722,1983,"Senegal",-0.13924981109165,-1
"13943",722,1984,"Senegal",-0.104814934535924,-1
"13944",722,1985,"Senegal",-0.120376595019831,-1
"13945",722,1986,"Senegal",-0.103310081653383,-1
"13946",722,1987,"Senegal",-0.104478804418136,-1
"13947",722,1988,"Senegal",0.0758775887522097,-1
"13948",722,1989,"Senegal",-0.105673666873557,-1
"13949",722,1990,"Senegal",-0.100369133687806,-1
"13950",722,1991,"Senegal",-0.102290997349858,-1
"13951",722,1992,"Senegal",-0.10262788958576,-1
"13952",722,1993,"Senegal",-0.104780695978581,-1
"13953",722,1994,"Senegal",-0.101402105109034,-1
"13954",722,1995,"Senegal",-0.100567991814127,-1
"13955",722,1996,"Senegal",-0.068791212468973,-1
"13956",722,1997,"Senegal",-0.069762688406208,-1
"13957",722,1998,"Senegal",0.0435444201596307,-1
"13958",722,1999,"Senegal",-0.14962111484291,-1
"13959",722,2000,"Senegal",0.296881380444136,8
"13960",722,2001,"Senegal",0.382422670941988,8
"13961",722,2002,"Senegal",0.477729577231117,8
"13962",722,2003,"Senegal",0.487003388179551,8
"13963",722,2004,"Senegal",0.479105245370554,8
"13964",722,2005,"Senegal",0.477377212536343,8
"13965",722,2006,"Senegal",0.478199222511774,8
"13966",722,2007,"Senegal",0.541326509366476,7
"13967",722,2008,"Senegal",0.479740602489751,7
"13968",722,2009,NA,NA,7
"13969",722,2010,NA,NA,7
"13970",722,2011,NA,NA,7
"13971",722,2012,NA,NA,7
"13972",724,1961,"Sierra Leone",0.344492816338394,6
"13973",724,1962,"Sierra Leone",0.546990711465892,6
"13974",724,1963,"Sierra Leone",0.550941334438809,6
"13975",724,1964,"Sierra Leone",0.551812127191937,6
"13976",724,1965,"Sierra Leone",0.452318047579946,6
"13977",724,1966,"Sierra Leone",0.550227873133629,6
"13978",724,1967,"Sierra Leone",-1.09383325770527,-7
"13979",724,1968,"Sierra Leone",0.218511555236644,1
"13980",724,1969,"Sierra Leone",0.0311553272613592,1
"13981",724,1970,"Sierra Leone",-0.0137790362022414,1
"13982",724,1971,"Sierra Leone",-0.100754806185218,-6
"13983",724,1972,"Sierra Leone",-0.118042602487705,-6
"13984",724,1973,"Sierra Leone",-0.594018082093723,-6
"13985",724,1974,"Sierra Leone",-0.593000602143569,-6
"13986",724,1975,"Sierra Leone",-0.585841207981129,-6
"13987",724,1976,"Sierra Leone",-0.589259196436736,-6
"13988",724,1977,"Sierra Leone",-0.360457800688785,-6
"13989",724,1978,"Sierra Leone",-0.696042492385096,-7
"13990",724,1979,"Sierra Leone",-0.688788661458521,-7
"13991",724,1980,"Sierra Leone",-0.696552286677006,-7
"13992",724,1981,"Sierra Leone",-0.694368221489416,-7
"13993",724,1982,"Sierra Leone",-0.69572693758605,-7
"13994",724,1983,"Sierra Leone",-0.694761311351446,-7
"13995",724,1984,"Sierra Leone",-0.623141911324258,-7
"13996",724,1985,"Sierra Leone",-0.737233820291051,-7
"13997",724,1986,"Sierra Leone",-0.689896566220189,-7
"13998",724,1987,"Sierra Leone",-0.698664423461473,-7
"13999",724,1988,"Sierra Leone",-0.539451840923288,-7
"14000",724,1989,"Sierra Leone",-0.783810414540593,-7
"14001",724,1990,"Sierra Leone",-0.77570316461062,-7
"14002",724,1991,"Sierra Leone",-0.660906390123739,-6
"14003",724,1992,"Sierra Leone",-0.978048958531312,-7
"14004",724,1993,"Sierra Leone",-0.978610293345863,-7
"14005",724,1994,"Sierra Leone",-0.978531726748384,-7
"14006",724,1995,"Sierra Leone",-0.980675156483343,-7
"14007",724,1996,"Sierra Leone",-0.00753883035446401,4
"14008",724,1997,"Sierra Leone",-0.621628646832771,0
"14009",724,1998,"Sierra Leone",-0.099845265526514,0
"14010",724,1999,"Sierra Leone",0.0129287927802445,0
"14011",724,2000,"Sierra Leone",0.223873927027732,0
"14012",724,2001,"Sierra Leone",0.00715922001351602,2
"14013",724,2002,"Sierra Leone",0.249015148420116,5
"14014",724,2003,"Sierra Leone",0.288799274386893,5
"14015",724,2004,"Sierra Leone",0.294862685580454,5
"14016",724,2005,"Sierra Leone",0.297030394777347,5
"14017",724,2006,"Sierra Leone",0.291543654873647,5
"14018",724,2007,"Sierra Leone",0.422795669881299,7
"14019",724,2008,"Sierra Leone",0.424487238629268,7
"14020",724,2009,NA,NA,7
"14021",724,2010,NA,NA,7
"14022",724,2011,NA,NA,7
"14023",724,2012,NA,NA,7
"14024",726,1960,"Somalia",0.437726120579732,7
"14025",726,1961,"Somalia",0.519122990575743,7
"14026",726,1962,"Somalia",0.517964326321196,7
"14027",726,1963,"Somalia",0.522869777402176,7
"14028",726,1964,"Somalia",0.547307082561041,7
"14029",726,1965,"Somalia",0.456483548308073,7
"14030",726,1966,"Somalia",0.641904557443099,7
"14031",726,1967,"Somalia",0.544459294735691,7
"14032",726,1968,"Somalia",0.543709853079829,7
"14033",726,1969,"Somalia",-1.10262893614332,-7
"14034",726,1970,"Somalia",-1.09589218797901,-7
"14035",726,1971,"Somalia",-1.10670013056027,-7
"14036",726,1972,"Somalia",-1.01673243493568,-7
"14037",726,1973,"Somalia",-1.02378974900128,-7
"14038",726,1974,"Somalia",-1.01605546902196,-7
"14039",726,1975,"Somalia",-1.01827966764695,-7
"14040",726,1976,"Somalia",-1.15170584160449,-7
"14041",726,1977,"Somalia",-1.15499796302189,-7
"14042",726,1978,"Somalia",-1.28434427762817,-7
"14043",726,1979,"Somalia",-1.05567991038451,-7
"14044",726,1980,"Somalia",-1.12657449173821,-7
"14045",726,1981,"Somalia",-1.05827061807526,-7
"14046",726,1982,"Somalia",-1.05685769185418,-7
"14047",726,1983,"Somalia",-1.14264611795532,-7
"14048",726,1984,"Somalia",-1.14084105821339,-7
"14049",726,1985,"Somalia",-1.32893326576784,-7
"14050",726,1986,"Somalia",-1.14425859952012,-7
"14051",726,1987,"Somalia",-1.14548212936018,-7
"14052",726,1988,"Somalia",-1.33011573827916,-7
"14053",726,1989,"Somalia",-1.14289862008773,-7
"14054",726,1990,"Somalia",-1.14716672532636,-7
"14055",726,1991,"Somalia",-0.731093727896562,0
"14056",726,1992,"Somalia",-0.732658856772559,0
"14057",726,1993,"Somalia",-0.730845615505841,0
"14058",726,1994,"Somalia",-0.731412318007232,0
"14059",726,1995,"Somalia",-0.736155391572787,0
"14060",726,1996,"Somalia",-0.7243295783173,0
"14061",726,1997,"Somalia",-0.725648988072747,0
"14062",726,1998,"Somalia",-0.736807171691896,0
"14063",726,1999,"Somalia",-0.71241775678666,0
"14064",726,2000,"Somalia",-0.535189206636038,0
"14065",726,2001,"Somalia",-0.595487971797503,0
"14066",726,2002,"Somalia",-0.598241405745205,0
"14067",726,2003,"Somalia",-0.59729407000698,0
"14068",726,2004,"Somalia",-0.600256283117983,0
"14069",726,2005,"Somalia",-0.595631797778634,0
"14070",726,2006,"Somalia",-0.714227628833746,0
"14071",726,2007,"Somalia",-0.711222626769628,0
"14072",726,2008,"Somalia",-0.715446412057187,0
"14073",726,2009,NA,NA,0
"14074",726,2010,NA,NA,0
"14075",726,2011,NA,NA,NA
"14076",726,2012,NA,NA,5
"14077",732,1956,"Sudan",0.275052846496644,8
"14078",732,1957,"Sudan",0.274887624608558,8
"14079",732,1958,"Sudan",-0.372682999219986,-7
"14080",732,1959,"Sudan",-0.851911183054206,-7
"14081",732,1960,"Sudan",-1.04445110410416,-7
"14082",732,1961,"Sudan",-1.09717012467297,-7
"14083",732,1962,"Sudan",-1.09768809694464,-7
"14084",732,1963,"Sudan",-1.09365753299797,-7
"14085",732,1964,"Sudan",-0.651206682509445,0
"14086",732,1965,"Sudan",-0.0221080185520481,7
"14087",732,1966,"Sudan",0.128365066658461,7
"14088",732,1967,"Sudan",0.123027415594431,7
"14089",732,1968,"Sudan",0.344226245813296,7
"14090",732,1969,"Sudan",-0.585111428838113,2
"14091",732,1970,"Sudan",-0.71801338041655,-2
"14092",732,1971,"Sudan",-1.09717526284987,-7
"14093",732,1972,"Sudan",-0.757576764323415,-7
"14094",732,1973,"Sudan",-0.754648849375591,-7
"14095",732,1974,"Sudan",-0.759946852734375,-7
"14096",732,1975,"Sudan",-0.761647865779992,-7
"14097",732,1976,"Sudan",-0.755917762487414,-7
"14098",732,1977,"Sudan",-0.685867945772107,-7
"14099",732,1978,"Sudan",-0.612259840627559,-7
"14100",732,1979,"Sudan",-0.611913552457367,-7
"14101",732,1980,"Sudan",-0.756623662962736,-7
"14102",732,1981,"Sudan",-0.689523760818192,-7
"14103",732,1982,"Sudan",-0.695712460292402,-7
"14104",732,1983,"Sudan",-0.698467459499296,-7
"14105",732,1984,"Sudan",-0.870650919679274,-7
"14106",732,1985,"Sudan",-0.428164791066923,0
"14107",732,1986,"Sudan",0.144776928406804,7
"14108",732,1987,"Sudan",0.144462491920481,7
"14109",732,1988,"Sudan",0.0656996867984046,7
"14110",732,1989,"Sudan",-1.13832177010095,-7
"14111",732,1990,"Sudan",-1.14762125276305,-7
"14112",732,1991,"Sudan",-1.14134017855123,-7
"14113",732,1992,"Sudan",-1.14130961121575,-7
"14114",732,1993,"Sudan",-1.1404994126378,-7
"14115",732,1994,"Sudan",-1.1442078885031,-7
"14116",732,1995,"Sudan",-1.14791366840604,-7
"14117",732,1996,"Sudan",-1.14510659482877,-7
"14118",732,1997,"Sudan",-1.14729831972901,-7
"14119",732,1998,"Sudan",-0.835927271854798,-7
"14120",732,1999,"Sudan",-1.13881352420018,-7
"14121",732,2000,"Sudan",-1.10106379178593,-7
"14122",732,2001,"Sudan",-1.13780136989387,-7
"14123",732,2002,"Sudan",-0.957516635272625,-6
"14124",732,2003,"Sudan",-0.956338099312355,-6
"14125",732,2004,"Sudan",-0.960038266510965,-6
"14126",732,2005,"Sudan",-0.85498575381291,-4
"14127",732,2006,"Sudan",-0.861015992521158,-4
"14128",732,2007,"Sudan",-0.861148921106849,-4
"14129",732,2008,"Sudan",-0.86334431588163,-4
"14130",732,2009,NA,NA,-4
"14131",732,2010,NA,NA,-2
"14132",732,2011,NA,NA,-2
"14134",732,2012,NA,NA,-2
"14135",733,2011,NA,NA,0
"14136",733,2012,NA,NA,0
"14137",734,1968,"Swaziland",-0.301910887182333,0
"14138",734,1969,"Swaziland",-0.303397831699473,0
"14139",734,1970,"Swaziland",-0.297023621835975,0
"14140",734,1971,"Swaziland",-0.302395713523516,0
"14141",734,1972,"Swaziland",-0.139418760832064,0
"14142",734,1973,"Swaziland",-1.14411080465516,-10
"14143",734,1974,"Swaziland",-1.14333418174511,-10
"14144",734,1975,"Swaziland",-1.13896887496047,-10
"14145",734,1976,"Swaziland",-1.13934685469133,-10
"14146",734,1977,"Swaziland",-1.14547176642603,-10
"14147",734,1978,"Swaziland",-1.13997304146308,-10
"14148",734,1979,"Swaziland",-1.05293653446224,-10
"14149",734,1980,"Swaziland",-1.0260251722244,-10
"14150",734,1981,"Swaziland",-1.04910715086392,-10
"14151",734,1982,"Swaziland",-1.04755472586154,-10
"14152",734,1983,"Swaziland",-1.13387920966785,-10
"14153",734,1984,"Swaziland",-1.23209874447439,-10
"14154",734,1985,"Swaziland",-1.05794172772916,-10
"14155",734,1986,"Swaziland",-1.23887082885091,-10
"14156",734,1987,"Swaziland",-1.2346948557994,-10
"14157",734,1988,"Swaziland",-0.950466853626537,-10
"14158",734,1989,"Swaziland",-1.24066579985978,-10
"14159",734,1990,"Swaziland",-1.2425635035671,-10
"14160",734,1991,"Swaziland",-1.24106827058417,-10
"14161",734,1992,"Swaziland",-1.24914261631009,-10
"14162",734,1993,"Swaziland",-1.03138407852362,-9
"14163",734,1994,"Swaziland",-1.03617813333677,-9
"14164",734,1995,"Swaziland",-1.02784817125479,-9
"14165",734,1996,"Swaziland",-1.02179792075655,-9
"14166",734,1997,"Swaziland",-1.01791003923382,-9
"14167",734,1998,"Swaziland",-0.922312692740479,-9
"14168",734,1999,"Swaziland",-1.02947247440607,-9
"14169",734,2000,"Swaziland",-0.870233439349308,-9
"14170",734,2001,"Swaziland",-1.02678570955725,-9
"14171",734,2002,"Swaziland",-1.02290130654636,-9
"14172",734,2003,"Swaziland",-1.1307072936447,-9
"14173",734,2004,"Swaziland",-1.12718951028851,-9
"14174",734,2005,"Swaziland",-1.12716204839152,-9
"14175",734,2006,"Swaziland",-1.12978347309595,-9
"14176",734,2007,"Swaziland",-1.13260926760186,-9
"14177",734,2008,"Swaziland",-1.12618972763575,-9
"14178",734,2009,NA,NA,-9
"14179",734,2010,NA,NA,-9
"14180",734,2011,NA,NA,-9
"14181",734,2012,NA,NA,-9
"14182",738,1961,"Tanzania",-0.138913232187205,-6
"14183",738,1962,"Tanzania",-0.137864812786756,-6
"14184",738,1963,"Tanzania",-0.297066193001559,-6
"14185",738,1964,"Tanzania",-0.302470751815133,-6
"14186",738,1965,"Tanzania",-0.234905886162328,-6
"14187",738,1966,"Tanzania",-0.665955812880159,-6
"14188",738,1967,"Tanzania",-0.574379766999404,-6
"14189",738,1968,"Tanzania",-0.562531696369629,-6
"14190",738,1969,"Tanzania",-0.563079248387477,-6
"14191",738,1970,"Tanzania",-0.567462184294321,-6
"14192",738,1971,"Tanzania",-0.486523311116211,-6
"14193",738,1972,"Tanzania",-0.595526128686021,-6
"14194",738,1973,"Tanzania",-0.587367482510056,-6
"14195",738,1974,"Tanzania",-0.592736485790422,-6
"14196",738,1975,"Tanzania",-0.590238577544902,-6
"14197",738,1976,"Tanzania",-0.592807327692395,-6
"14198",738,1977,"Tanzania",-0.654276685039394,-6
"14199",738,1978,"Tanzania",-0.658954635401657,-6
"14200",738,1979,"Tanzania",-0.655948447879865,-6
"14201",738,1980,"Tanzania",-0.723926237815544,-6
"14202",738,1981,"Tanzania",-0.654702211856418,-6
"14203",738,1982,"Tanzania",-0.6558709897794,-6
"14204",738,1983,"Tanzania",-0.739982688705988,-6
"14205",738,1984,"Tanzania",-0.741224376824268,-6
"14206",738,1985,"Tanzania",-0.91993699872804,-6
"14207",738,1986,"Tanzania",-0.738463525630147,-6
"14208",738,1987,"Tanzania",-0.75007476280574,-6
"14209",738,1988,"Tanzania",-0.709840758728139,-6
"14210",738,1989,"Tanzania",-0.742546009987482,-6
"14211",738,1990,"Tanzania",-0.652711899640718,-6
"14212",738,1991,"Tanzania",-0.654193460269224,-6
"14213",738,1992,"Tanzania",-0.400890630213285,-5
"14214",738,1993,"Tanzania",-0.394879139537942,-5
"14215",738,1994,"Tanzania",-0.450265104542826,-5
"14216",738,1995,"Tanzania",-0.198695350180675,-1
"14217",738,1996,"Tanzania",-0.139510672599172,-1
"14218",738,1997,"Tanzania",-0.139481686922672,-1
"14219",738,1998,"Tanzania",-0.0985359717947887,-1
"14220",738,1999,"Tanzania",-0.147710222025749,-1
"14221",738,2000,"Tanzania",-0.0798290047516457,-1
"14222",738,2001,"Tanzania",-0.260491185770599,-1
"14223",738,2002,"Tanzania",-0.203370893302207,-1
"14224",738,2003,"Tanzania",-0.206634810405172,-1
"14225",738,2004,"Tanzania",-0.208801572669189,-1
"14226",738,2005,"Tanzania",-0.205966615276292,-1
"14227",738,2006,"Tanzania",-0.208685521407982,-1
"14228",738,2007,"Tanzania",-0.206150826637972,-1
"14229",738,2008,"Tanzania",-0.209980278675819,-1
"14230",738,2009,NA,NA,-1
"14231",738,2010,NA,NA,-1
"14232",738,2011,NA,NA,-1
"14233",738,2012,NA,NA,-1
"14234",742,1960,"Togo",-0.11859913654624,-6
"14235",742,1961,"Togo",-0.667275715767685,-6
"14236",742,1962,"Togo",-0.669964650321478,-6
"14237",742,1963,"Togo",-0.204721745919912,-6
"14238",742,1964,"Togo",-0.207501026883382,-6
"14239",742,1965,"Togo",-0.264306739894022,-6
"14240",742,1966,"Togo",-0.206373085694978,-6
"14241",742,1967,"Togo",-1.10113907230025,-7
"14242",742,1968,"Togo",-1.093008209487,-7
"14243",742,1969,"Togo",-1.09445913551681,-7
"14244",742,1970,"Togo",-1.1002521523799,-7
"14245",742,1971,"Togo",-1.09700512699481,-7
"14246",742,1972,"Togo",-0.935960594968787,-7
"14247",742,1973,"Togo",-0.935505118918653,-7
