"imfcode","year","legal_abs","political_abs","economic_abs"
732,2005,0.2158609,0.1885606,0.3420555
732,2006,0.2282184,0.1879396,0.3747497
732,2007,0.2317146,0.1773507,0.379767
732,2008,0.2240365,0.1730854,0.378849
732,2009,0.2371304,0.1763375,0.3935533
732,2010,0.2344976,0.1762198,0.3881946
722,1990,0.5,0.4485112,0.3091633
722,1991,0.5,0.4624001,0.2868227
722,1992,0.5,0.4732026,0.2714264
722,1993,0.3041667,0.4379657,0.2270464
722,1994,0.3208333,0.461299,0.2116739
722,1995,0.3901362,0.4493546,0.2282458
722,1996,0.5045338,0.4755136,0.3623764
722,1997,0.5081187,0.4492456,0.3791281
722,1998,0.4746666,0.3932272,0.3958798
722,1999,0.4754636,0.4023649,0.397607
722,2000,0.4891691,0.4799054,0.4000287
722,2001,0.4991144,0.5187944,0.4541301
722,2002,0.490913,0.5226071,0.4382551
722,2003,0.5130085,0.5094401,0.4380555
722,2004,0.5218996,0.5348041,0.4391842
722,2005,0.5516554,0.5176302,0.4290251
722,2006,0.4723327,0.4823158,0.4231942
722,2007,0.4806661,0.4749817,0.4514988
722,2008,0.4722585,0.4641353,0.4297976
722,2009,0.4706215,0.4399026,0.429652
722,2010,0.4547239,0.4459139,0.435725
576,1990,0.7777778,0.6389434,0.8228665
576,1991,0.7777778,0.6528323,0.9166667
576,1992,0.7222222,0.6667212,0.9010417
576,1993,0.5541667,0.5746323,0.73
576,1994,0.5854167,0.5733824,0.73
576,1995,0.685741,0.6051582,0.7756562
576,1996,0.7009995,0.6509116,0.8132839
576,1997,0.7013141,0.6325822,0.8055426
576,1998,0.7016287,0.6406996,0.793461
576,1999,0.6827143,0.6366094,0.7808391
576,2000,0.7052218,0.636223,0.7702857
576,2001,0.711337,0.6502976,0.7930901
576,2002,0.7434262,0.6578908,0.8120891
576,2003,0.7262194,0.6550465,0.8152591
576,2004,0.7376806,0.6354005,0.8156507
576,2005,0.7400765,0.6321401,0.8178147
576,2006,0.7460676,0.6425574,0.8003424
576,2007,0.7597503,0.6425643,0.7943327
576,2008,0.7494707,0.6544393,0.7910367
576,2009,0.7419126,0.6435231,0.7939834
576,2010,0.7442505,0.6437725,0.809878
813,1990,NA,0.8720588,NA
813,1991,NA,NA,NA
813,1992,NA,NA,NA
813,1993,NA,0.775,0.2666667
813,1994,NA,0.6502941,0.2333333
813,1995,NA,0.6410294,0.2833333
813,1996,0.6677895,0.6635294,0.45
813,1997,0.6454324,0.6635294,0.45
813,1998,0.6230754,0.605911,0.3747447
813,1999,0.5899295,0.5319715,0.3616445
813,2000,0.4456725,0.333032,0.3402109
813,2001,0.57926,0.4493068,0.3580274
813,2002,0.6128474,0.4475261,0.4091772
813,2003,0.6019142,0.4211857,0.3
813,2004,0.6194997,0.5692468,0.4500158
813,2005,0.6251202,0.6110675,0.4861845
813,2006,0.6376258,0.5911818,0.4761131
813,2007,0.6330066,0.5741729,0.4732031
813,2008,0.6394264,0.5792178,0.4665111
813,2009,0.5478726,0.5854884,0.45375
813,2010,0.5413957,0.5864649,0.442841
724,1990,0.5,0.3592593,0.175904
724,1991,0.4722222,0.2930556,0.1798995
724,1992,0.3888889,0.1408951,0.1891033
724,1993,0.3,0.1079167,0.1725345
724,1994,0.2958333,0.0829167,0.2071198
724,1995,0.3486476,0.1059722,0.296456
724,1996,0.3506294,0.2787998,0.3202569
724,1997,0.3003035,0.2381629,0.3514482
724,1998,0.3471999,0.2214267,0.3513894
724,1999,0.3468775,0.2279616,0.3425378
724,2000,0.3771299,0.2401782,0.3743112
724,2001,0.473993,0.2929995,0.4290808
724,2002,0.4820752,0.399293,0.4237752
724,2003,0.4248944,0.3993722,0.4040828
724,2004,0.4343496,0.4418142,0.4151504
724,2005,0.4564891,0.4323578,0.4327098
724,2006,0.4689765,0.4233807,0.4320211
724,2007,0.4658949,0.4433342,0.4594816
724,2008,0.4789481,0.44111,0.464185
724,2009,0.4866613,0.4586172,0.4457048
724,2010,0.4870604,0.4631505,0.4527159
253,1990,0.4444444,0.3176471,0.3287413
253,1991,0.4444444,0.3316903,0.3991917
253,1992,0.5185185,0.3872004,0.4974199
253,1993,0.5777778,0.4186193,0.4887407
253,1994,0.6125,0.4433415,0.5492678
253,1995,0.5617914,0.5100082,0.6439011
253,1996,0.5565149,0.4936229,0.6628144
253,1997,0.5597412,0.5258219,0.6947639
253,1998,0.5629675,0.5377923,0.7336578
253,1999,0.5991968,0.5275143,0.7421871
253,2000,0.5424581,0.5250487,0.7264085
253,2001,0.5654297,0.5641623,0.7403737
253,2002,0.541301,0.5583514,0.6672357
253,2003,0.533767,0.5381344,0.6615154
253,2004,0.5361291,0.5690103,0.6828611
253,2005,0.5486616,0.56744,0.6993107
253,2006,0.5439407,0.557335,0.6797593
253,2007,0.5242462,0.5555128,0.6798032
253,2008,0.5287105,0.5648616,0.6923107
253,2009,0.5169105,0.561001,0.6600796
253,2010,0.4991165,0.5663679,0.6454825
135,1990,NA,NA,NA
135,1991,NA,NA,NA
135,1992,NA,NA,NA
135,1993,NA,NA,NA
135,1994,NA,NA,NA
135,1995,NA,NA,NA
135,1996,NA,NA,NA
135,1997,NA,NA,NA
135,1998,NA,NA,NA
135,1999,NA,NA,NA
135,2000,NA,NA,NA
135,2001,NA,NA,NA
135,2002,0.9057312,NA,NA
135,2003,0.903868,NA,NA
135,2004,0.9042376,NA,NA
135,2005,0.8671101,NA,NA
135,2006,0.8828616,NA,NA
135,2007,0.8776077,NA,NA
135,2008,0.8780479,NA,NA
135,2009,0.8819173,NA,NA
135,2010,0.8766797,NA,NA
726,1990,0.337963,0.1702161,0.2291667
726,1991,0.3009259,0.1929012,0.1666667
726,1992,0.2175926,0.1354167,0.1388889
726,1993,0.0555556,0.1197917,0.0833333
726,1994,0.1666667,0.125,0.0833333
726,1995,0.2090278,0.125,0.0416667
726,1996,0.2225874,0.1193366,0.0594324
726,1997,0.2207575,0.1494445,0.0839243
726,1998,0.202261,0.1642747,0.1176754
726,1999,0.1716,0.1475794,0.1167312
726,2000,0.1703835,0.1801896,0.166713
726,2001,0.2173155,0.2006538,0.1547458
726,2002,0.2459142,0.2038957,0.1950934
726,2003,0.2307845,0.2022255,0.181538
726,2004,0.1792714,0.2046291,0.160875
726,2005,0.1630696,0.2023088,0.1522691
726,2006,0.1416747,0.1810881,0.1227257
726,2007,0.1386744,0.1452025,0.14512
726,2008,0.1366667,0.1377309,0.145108
726,2009,0.1441957,0.1532772,0.1521742
726,2010,0.1464592,0.1401758,0.1644628
965,1990,0.5,0.3688272,0.3125
965,1991,0.4537037,0.3307292,0.2916667
965,1992,NA,0.2956349,0.1666667
965,1993,0.3203704,0.2521696,0.0833333
965,1994,0.4222222,0.2699165,0.1388889
965,1995,0.5333333,0.2963054,0.2229167
965,1996,0.5230101,0.3449404,0.3906023
965,1997,0.5214394,0.3611588,0.3916794
965,1998,0.5045909,0.2841871,0.298312
965,1999,0.3824596,0.2200388,0.2020001
965,2000,0.3874116,0.3036808,0.2010586
965,2001,0.5243634,0.4382263,0.4851594
965,2002,0.4940521,0.5259098,0.4398895
965,2003,0.5112982,0.5228158,0.454337
965,2004,0.6069494,0.5496901,0.6303797
965,2005,0.4808315,0.5452442,0.5062417
965,2006,0.5358618,0.5829935,0.5053506
965,2007,0.5433783,0.6179362,0.5490348
965,2008,0.5264218,0.6148341,0.5323248
965,2009,0.5108865,0.6329078,0.5173581
965,2010,0.5141785,0.6352603,0.4958321
716,1990,NA,NA,NA
716,1991,NA,NA,NA
716,1992,NA,NA,NA
716,1993,NA,NA,0.0666667
716,1994,NA,NA,0.2166667
716,1995,NA,NA,0.2333333
716,1996,0.5459006,0.6287437,0.4107861
716,1997,0.5534227,0.655859,0.3865432
716,1998,0.5387225,0.6423493,0.3623003
716,1999,0.547573,0.6634673,0.3807334
716,2000,0.5675345,0.6752102,0.3991665
716,2001,0.7673154,0.8313106,0.4548094
716,2002,0.7504296,0.762411,0.4687856
716,2003,0.7187206,0.6614537,0.4737107
716,2004,0.7286943,0.7241833,0.4529769
716,2005,0.7134075,0.7040679,0.449839
716,2006,0.7167482,0.7213607,0.4713134
716,2007,0.7253071,0.63261,0.4624518
716,2008,0.7223663,0.6338549,0.4660362
716,2009,0.5983824,0.6382264,0.3903582
716,2010,0.5989336,0.6355832,0.3811043
366,1990,0.5555556,0.3259259,0.3611111
366,1991,0.5555556,0.4112654,0.4166667
366,1992,0.6111111,0.5057189,0.375
366,1993,0.5430555,0.4662582,0.2166667
366,1994,0.5881944,0.4915359,0.2340278
366,1995,0.5875,0.5038971,0.2916667
366,1996,0.5848066,0.5189399,0.4168516
366,1997,0.5869494,0.5136433,0.3910631
366,1998,0.5890921,0.5605823,0.4013856
366,1999,0.5901302,0.5456592,0.4005744
366,2000,0.618946,0.5616705,0.3830966
366,2001,0.7259656,0.6234828,0.4518994
366,2002,0.7246519,0.6082117,0.4279244
366,2003,0.7166356,0.6283934,0.4850202
366,2004,0.7126217,0.5995518,0.4814359
366,2005,0.7023655,0.5724331,0.4997543
366,2006,0.6962506,0.5713822,0.4847592
366,2007,0.6949481,0.5746729,0.4820997
366,2008,0.6962878,0.5864413,0.482507
366,2009,0.6875344,0.5821103,0.4730204
366,2010,0.6901314,0.5963343,0.4698575
936,1990,NA,NA,NA
936,1991,NA,NA,NA
936,1992,NA,NA,NA
936,1993,0.6319444,0.6947304,0.2416667
936,1994,0.6708333,0.6968137,0.2506945
936,1995,0.5909679,0.7138072,0.4190601
936,1996,0.5928445,0.7036198,0.4988553
936,1997,0.5817246,0.6953509,0.5191958
936,1998,0.64329,0.6759478,0.5449182
936,1999,0.6480661,0.6935627,0.5493237
936,2000,0.5962535,0.6978334,0.5396021
936,2001,0.5824381,0.7391839,0.6034014
936,2002,0.5881042,0.7079649,0.6891072
936,2003,0.6067044,0.7455441,0.7416671
936,2004,0.6184661,0.7245579,0.8128291
936,2005,0.6544186,0.7520087,0.7961665
936,2006,0.6503634,0.7370713,0.7864492
936,2007,0.6358038,0.7333522,0.7697007
936,2008,0.6204769,0.7449273,0.7692795
936,2009,0.5966402,0.7399703,0.7471101
936,2010,0.5950198,0.7381819,0.7429566
961,1990,NA,NA,NA
961,1991,NA,NA,NA
961,1992,NA,NA,0.35
961,1993,NA,0.6132353,0.2888889
961,1994,NA,0.6132353,0.35
961,1995,0.602735,0.6047794,0.4786409
961,1996,0.5807709,0.6541005,0.6055956
961,1997,0.6409013,0.7016451,0.6040043
961,1998,0.7010319,0.6915397,0.6024131
961,1999,0.7691517,0.7229441,0.6248822
961,2000,0.7302306,0.7055002,0.5620832
961,2001,0.773344,0.7556922,0.6265361
961,2002,0.7211246,0.7503117,0.6434184
961,2003,0.706149,0.7370752,0.6678762
961,2004,0.7079583,0.7511407,0.7008771
961,2005,0.7292167,0.7641297,0.699201
961,2006,0.7241077,0.7774597,0.6842706
961,2007,0.7120625,0.7786742,0.6933857
961,2008,0.7127624,0.7748287,0.7007536
961,2009,0.7064055,0.7811136,0.673236
961,2010,0.6835444,0.7763559,0.5972648
144,1990,1,0.8927015,0.6611639
144,1991,1,0.8927015,0.7403003
144,1992,1,0.9123093,0.7542117
144,1993,0.825,0.8464951,0.6683874
144,1994,0.8208333,0.8519118,0.6789609
144,1995,0.8086737,0.8386308,0.6383774
144,1996,0.8535284,0.8592911,0.7194098
144,1997,0.8536888,0.8618704,0.7429452
144,1998,0.8538493,0.863408,0.7317583
144,1999,0.8540401,0.8623068,0.7306975
144,2000,0.8550084,0.8548567,0.7086742
144,2001,0.9240347,0.9053493,0.7397172
144,2002,0.9315566,0.8881915,0.8021426
144,2003,0.95092,0.8950496,0.8010067
144,2004,0.8911153,0.8851345,0.8083361
144,2005,0.9387746,0.8815348,0.7877291
144,2006,0.9460626,0.8827833,0.7807478
144,2007,0.9561086,0.8893366,0.7829924
144,2008,0.9552257,0.8890533,0.7972695
144,2009,0.9523197,0.891018,0.7977607
144,2010,0.9525019,0.888769,0.8174227
734,1990,NA,0.2291667,NA
734,1991,NA,0.2291667,NA
734,1992,NA,0.2604167,NA
734,1993,NA,0.1758333,0.0166667
734,1994,NA,0.1758333,0.0166667
734,1995,0.362963,0.1933333,0.4444444
734,1996,0.3991776,0.2573569,0.4876448
734,1997,0.3808056,0.2364759,0.4818459
734,1998,0.420767,0.2364283,0.476047
734,1999,0.3769201,0.2321908,0.4759558
734,2000,0.3747398,0.2279533,0.4758646
734,2001,0.4039622,0.2830442,0.45274
734,2002,0.3734624,0.2818851,0.4587822
734,2003,0.3694244,0.2374522,0.4386922
734,2004,0.3484141,0.2364697,0.4272785
734,2005,0.3462692,0.2256669,0.4402884
734,2006,0.3563763,0.2141787,0.4411904
734,2007,0.3515504,0.2275869,0.4340716
734,2008,0.3590725,0.2340416,0.4072388
734,2009,0.3685553,0.2301081,0.4058952
734,2010,0.3610082,0.2247654,0.3995435
718,1990,NA,NA,NA
718,1991,NA,NA,NA
718,1992,NA,NA,NA
718,1993,NA,NA,0.1
718,1994,NA,NA,0.1
718,1995,NA,NA,0.1666667
718,1996,0.5275627,0.607237,0.4668558
718,1997,0.5175349,0.5264746,0.4239029
718,1998,0.5075072,0.5707122,0.3809499
718,1999,0.5115293,0.5772083,0.3716328
718,2000,0.5099958,0.5837043,0.3539825
718,2001,0.5029483,0.7232099,0.4538565
718,2002,0.5847898,0.6314656,0.4120638
718,2003,0.5670027,0.6263192,0.4428335
718,2004,0.5247521,0.5689903,0.3767755
718,2005,0.5256094,0.5981207,0.4188995
718,2006,0.5243956,0.5875989,0.3867101
718,2007,0.5322028,0.6154662,0.3680159
718,2008,0.5394585,0.5741972,0.3824046
718,2009,0.529245,0.5772606,0.4126519
718,2010,0.5439804,0.626134,0.4117127
463,1990,0.2777778,0.237037,0.0836722
463,1991,0.3240741,0.2578704,0.1190951
463,1992,0.3333333,0.3203704,0.1458375
463,1993,0.3375,0.3216667,0.1205639
463,1994,0.3375,0.3133333,0.1177911
463,1995,0.4075097,0.3383333,0.151685
463,1996,0.4084091,0.3326706,0.2560749
463,1997,0.408991,0.316074,0.2573758
463,1998,0.4095729,0.2931642,0.2569405
463,1999,0.4091994,0.2950131,0.2225917
463,2000,0.4188894,0.2865084,0.2299096
463,2001,0.4443119,0.292727,0.3115059
463,2002,0.438782,0.2961678,0.336534
463,2003,0.42923,0.2916022,0.3402642
463,2004,0.424523,0.2742481,0.3802147
463,2005,0.420502,0.2804978,0.371214
463,2006,0.4606004,0.2728597,0.3663257
463,2007,0.4697326,0.2577618,0.3371382
463,2008,0.439345,0.2495029,0.3111306
463,2009,0.4208754,0.2562694,0.3639534
463,2010,0.4198728,0.2528681,0.3681641
628,1990,NA,0.1,0.1587365
628,1991,NA,0.1979167,0.1500478
628,1992,NA,0.1479167,0.1413591
628,1993,NA,0.1208333,0.1411695
628,1994,NA,0.1458333,0.1179863
628,1995,0.2631938,0.1458333,0.1114698
628,1996,0.2245237,0.2182225,0.1967137
628,1997,0.2383561,0.1763586,0.2563984
628,1998,0.2805417,0.1957693,0.2651441
628,1999,0.2667341,0.2104801,0.2399926
628,2000,0.299041,0.2335242,0.2457936
628,2001,0.3031397,0.2729626,0.2600414
628,2002,0.2450807,0.2957343,0.3257863
628,2003,0.2241851,0.2508888,0.3570565
628,2004,0.2214285,0.2338199,0.3570842
628,2005,0.2322562,0.247119,0.3164115
628,2006,0.2152891,0.2173199,0.3178316
628,2007,0.1992528,0.172688,0.3202032
628,2008,0.2063529,0.125953,0.2788972
628,2009,0.2216029,0.1433238,0.2908993
628,2010,0.2288787,0.1667918,0.2791439
742,1990,0.4444444,0.2805555,0.2897481
742,1991,0.5,0.2669753,0.2887137
742,1992,0.5,0.2734568,0.2755266
742,1993,0.3958333,0.18375,0.2126493
742,1994,0.4131944,0.2469444,0.2007107
742,1995,0.4222559,0.322598,0.2554388
742,1996,0.4183866,0.3198235,0.3203573
742,1997,0.4184982,0.3115835,0.322511
742,1998,0.4186098,0.2572576,0.3223499
742,1999,0.3959465,0.2803133,0.3040421
742,2000,0.4078973,0.2936469,0.2940995
742,2001,0.4066396,0.3484998,0.284715
742,2002,0.4149058,0.3259538,0.293909
742,2003,0.4088307,0.2806768,0.3228958
742,2004,0.4233003,0.282787,0.3053316
742,2005,0.4138566,0.2189373,0.3160575
742,2006,0.4237277,0.2652223,0.306322
742,2007,0.422794,0.2852085,0.3029006
742,2008,0.4307834,0.2985328,0.2896602
742,2009,0.4435337,0.2953921,0.2999473
742,2010,0.4458639,0.3002317,0.3179932
578,1990,0.7222222,0.5678649,0.5112562
578,1991,0.6666667,0.4854575,0.5373101
578,1992,0.6805556,0.5391976,0.564658
578,1993,0.5458333,0.5715441,0.4916603
578,1994,0.5541667,0.5657108,0.5149276
578,1995,0.5693564,0.5790868,0.5531296
578,1996,0.7136742,0.5804222,0.5712835
578,1997,0.7130436,0.579888,0.5495876
578,1998,0.6753758,0.5485549,0.4949055
578,1999,0.6761366,0.5674713,0.47661
578,2000,0.6151251,0.5593045,0.4812451
578,2001,0.6630674,0.5828491,0.4940172
578,2002,0.6729611,0.5738943,0.4953989
578,2003,0.6198029,0.5571516,0.490631
578,2004,0.5803721,0.5338662,0.5017548
578,2005,0.5764595,0.5074657,0.5123588
578,2006,0.50494,0.3743269,0.5191206
578,2007,0.4953296,0.3901245,0.5036359
578,2008,0.4828232,0.446334,0.4990219
578,2009,0.4715157,0.4575136,0.5121436
578,2010,0.4460846,0.4274095,0.5250942
923,1990,NA,NA,NA
923,1991,NA,NA,NA
923,1992,NA,NA,NA
923,1993,NA,0.08125,0
923,1994,NA,0.175,0
923,1995,NA,0.165,0
923,1996,0.0752447,0.1700809,0.1181808
923,1997,0.1336148,0.2301671,0.1245382
923,1998,0.1717665,0.2458089,0.2529478
923,1999,0.1767601,0.2486999,0.2593589
923,2000,0.2109204,0.2751203,0.27827
923,2001,0.1928321,0.3073382,0.311313
923,2002,0.2664105,0.3118601,0.3068559
923,2003,0.2905683,0.2705304,0.270645
923,2004,0.2845114,0.2679664,0.2647777
923,2005,0.2908509,0.2514369,0.2552129
923,2006,0.285943,0.2499757,0.2742313
923,2007,0.2725603,0.2569816,0.3042545
923,2008,0.2708374,0.2685054,0.3127802
923,2009,0.2710557,0.2843217,0.3149511
923,2010,0.2599713,0.2838099,0.3512315
925,1990,NA,NA,NA
925,1991,NA,NA,NA
925,1992,NA,0.23125,NA
925,1993,NA,0.21,0
925,1994,NA,0.185,0
925,1995,NA,0.16,0
925,1996,0.0989434,0.1902203,0.1862379
925,1997,0.1005719,0.1822165,0.1445627
925,1998,0.1460947,0.1533795,0.1847771
925,1999,0.1488389,0.1527834,0.177836
925,2000,0.1515832,0.1521874,0.1792283
925,2001,0.1614225,0.1773917,0.161354
925,2002,0.1420951,0.1734294,0.1684797
925,2003,0.1378411,0.1425781,0.1708232
925,2004,0.1274371,0.1340082,0.1669101
925,2005,0.0723071,0.1293033,0.1690284
925,2006,0.0720331,0.1334023,0.08899
925,2007,0.0760599,0.1490908,0.0944019
925,2008,0.0811927,0.1479359,0.095215
925,2009,0.0803778,0.149463,0.0963797
925,2010,0.0791974,0.1259683,0.0940257
537,1990,NA,NA,NA
537,1991,NA,NA,NA
537,1992,NA,NA,NA
537,1993,NA,NA,NA
537,1994,NA,NA,NA
537,1995,NA,NA,NA
537,1996,NA,NA,NA
537,1997,NA,NA,NA
537,1998,NA,NA,NA
537,1999,NA,NA,NA
537,2000,0.5382187,NA,0.35
537,2001,0.6338978,NA,0.8
537,2002,0.6351324,0.6696531,0.4571714
537,2003,0.622533,0.554875,0.4400938
537,2004,0.6106637,0.5216728,0.5089292
537,2005,0.5848266,0.5247865,0.4569471
537,2006,0.4753304,0.430496,0.4047307
537,2007,0.465585,0.4606433,0.3940371
537,2008,0.4790844,0.4945376,0.4156759
537,2009,0.4018671,0.4949904,0.3533082
537,2010,0.4027711,0.5004176,0.3534568
866,1990,NA,NA,NA
866,1991,NA,NA,NA
866,1992,NA,NA,NA
866,1993,NA,NA,NA
866,1994,NA,NA,NA
866,1995,NA,NA,NA
866,1996,0.5511228,NA,NA
866,1997,0.5287657,NA,NA
866,1998,0.5064087,NA,0.3414114
866,1999,0.5213822,NA,0.3691408
866,2000,0.5252445,NA,0.3968703
866,2001,0.5622696,NA,0.5801042
866,2002,0.6270725,NA,0.5050048
866,2003,0.5581235,NA,0.4661736
866,2004,0.6294755,NA,0.5097451
866,2005,0.6740726,NA,0.5292617
866,2006,0.666167,NA,0.549209
866,2007,0.6579312,0.3598344,0.5306065
866,2008,0.6324694,0.3926217,0.5232471
866,2009,0.5081397,0.4066396,0.4952377
866,2010,0.5144285,0.51596,0.4927503
369,1990,0.7777778,0.6055102,0.3006892
369,1991,0.7777778,0.6062818,0.4048887
369,1992,0.7777778,0.6467683,0.5108243
369,1993,0.6458334,0.5930637,0.4825746
369,1994,0.6125,0.6138971,0.5581563
369,1995,0.6102583,0.6126471,0.6529048
369,1996,0.705073,0.6494174,0.6930488
369,1997,0.7158857,0.6867142,0.7067682
369,1998,0.7160502,0.692022,0.7256959
369,1999,0.7147955,0.6789442,0.7253755
369,2000,0.6793814,0.6576593,0.7181335
369,2001,0.684954,0.6380488,0.7294177
369,2002,0.655794,0.6158188,0.7194023
369,2003,0.6188239,0.6054283,0.7223054
369,2004,0.5777544,0.6083047,0.734484
369,2005,0.6415702,0.5961526,0.7467629
369,2006,0.629808,0.6097184,0.7531582
369,2007,0.6187829,0.6239359,0.7470268
369,2008,0.6317975,0.6148823,0.7415085
369,2009,0.6258352,0.6159765,0.7227105
369,2010,0.5985386,0.6110548,0.7199588
744,1990,0.5,0.4444444,0.3396558
744,1991,0.412037,0.4305556,0.3468696
744,1992,0.5185185,0.4351852,0.3697083
744,1993,0.4291667,0.4070833,0.3182043
744,1994,0.4326389,0.39875,0.3084197
744,1995,0.5209513,0.4134722,0.4299775
744,1996,0.5075294,0.412464,0.4843121
744,1997,0.5085459,0.3852898,0.4965785
744,1998,0.5095625,0.395981,0.5157893
744,1999,0.5094502,0.3855889,0.4600182
744,2000,0.5444835,0.4069099,0.4500804
744,2001,0.5760801,0.4420222,0.4396367
744,2002,0.5772507,0.4269609,0.4684646
744,2003,0.5744291,0.4100255,0.481644
744,2004,0.5746044,0.4093958,0.4868882
744,2005,0.5945768,0.4113127,0.4612181
744,2006,0.60317,0.3970481,0.4749086
744,2007,0.5932648,0.3794613,0.4748464
744,2008,0.5740189,0.3794774,0.4584401
744,2009,0.5861211,0.3752109,0.4619558
744,2010,0.552317,0.3851104,0.4770347
186,1990,0.4444444,0.5372458,0.4589348
186,1991,0.4490741,0.5441903,0.4938259
186,1992,0.6064815,0.6572077,0.5521694
186,1993,0.4652778,0.5635703,0.4906326
186,1994,0.4375,0.5205147,0.492863
186,1995,0.5236078,0.4738896,0.5914476
186,1996,0.5095348,0.4703823,0.6047524
186,1997,0.4824623,0.4254533,0.6085863
186,1998,0.4831675,0.3463808,0.6184966
186,1999,0.4941565,0.3775526,0.6131402
186,2000,0.5092342,0.4532506,0.6131325
186,2001,0.4361344,0.4711099,0.5797474
186,2002,0.4640465,0.4685989,0.5385305
186,2003,0.5025629,0.4966996,0.5281599
186,2004,0.5492996,0.5400431,0.540939
186,2005,0.6031697,0.5426331,0.5331278
186,2006,0.5942466,0.5233589,0.5886217
186,2007,0.555467,0.498819,0.5972323
186,2008,0.5321374,0.5123191,0.5831826
186,2009,0.5276724,0.5105128,0.5874323
186,2010,0.5193378,0.5074298,0.5882112
NA,1990,NA,NA,NA
NA,1991,NA,NA,NA
NA,1992,NA,NA,NA
NA,1993,NA,NA,NA
NA,1994,NA,NA,NA
NA,1995,NA,NA,NA
NA,1996,NA,NA,NA
NA,1997,NA,NA,NA
NA,1998,NA,NA,NA
NA,1999,NA,NA,NA
NA,2000,NA,NA,NA
NA,2001,NA,NA,NA
NA,2002,0.9554297,NA,0.5642254
NA,2003,0.9349114,NA,0.5921452
NA,2004,0.9081978,NA,0.5650991
NA,2005,0.9155271,NA,0.5268658
NA,2006,0.9030768,NA,0.4945484
NA,2007,0.8975827,NA,0.4840882
NA,2008,0.8955351,NA,0.4573144
NA,2009,0.898232,NA,0.4667313
NA,2010,0.8967351,NA,0.4521137
528,1990,0.8333333,0.5979167,0.6491699
528,1991,0.8333333,0.6005208,0.6868055
528,1992,0.8333333,0.6635417,0.7041667
528,1993,0.6416667,0.5884259,0.6066667
528,1994,0.6958333,0.612963,0.6066667
528,1995,0.6908968,0.6004167,0.5863097
528,1996,0.790564,0.6432149,0.6792002
528,1997,0.7625903,0.6596184,0.695918
528,1998,0.7623945,0.6507174,0.7185882
528,1999,0.7687469,0.6499987,0.7194859
528,2000,0.7036871,0.6356435,0.6814616
528,2001,0.7271568,0.6972078,0.7108999
528,2002,0.7309472,0.6861897,0.7161632
528,2003,0.7348213,0.6934526,0.7205632
528,2004,0.7554901,0.6912128,0.6959821
528,2005,0.7690435,0.7113959,0.749511
528,2006,0.7666336,0.6932297,0.7152139
528,2007,0.7742742,0.6839486,0.7050201
528,2008,0.7699051,0.6816983,0.691161
528,2009,0.7599755,0.696687,0.6962929
528,2010,0.7711704,0.7022972,0.7338393
738,1990,0.6666667,0.3694445,0.2045045
738,1991,0.6666667,0.3949074,0.2270531
738,1992,0.6666667,0.4537037,0.2600183
738,1993,0.525,0.40375,0.2613313
738,1994,0.4875,0.4183333,0.2779813
738,1995,0.5468657,0.4418056,0.3509271
738,1996,0.5583966,0.4046993,0.3910345
738,1997,0.5577745,0.4189143,0.4099787
738,1998,0.5849301,0.4010282,0.4282284
738,1999,0.5670144,0.419272,0.4361847
738,2000,0.5607547,0.4009418,0.4441409
738,2001,0.5444402,0.4284996,0.4749073
738,2002,0.4887982,0.4469139,0.4686952
738,2003,0.4586484,0.4384784,0.4720471
738,2004,0.4981683,0.456109,0.4829988
738,2005,0.5190839,0.4392386,0.511045
738,2006,0.5165921,0.4587237,0.504643
738,2007,0.5099487,0.4777935,0.4754816
738,2008,0.5080427,0.4699707,0.4552047
738,2009,0.4933409,0.4765986,0.4606858
738,2010,0.4963638,0.4790734,0.4752556
746,1990,0.3888889,0.1987654,0.188453
746,1991,0.3333333,0.199537,0.2023989
746,1992,0.412037,0.2589506,0.174678
746,1993,0.4173611,0.3076389,0.1536768
746,1994,0.5125,0.3470833,0.1915002
746,1995,0.5313762,0.3567235,0.3358263
746,1996,0.5623488,0.3194071,0.4483936
746,1997,0.5622892,0.3253901,0.5189688
746,1998,0.5622298,0.3223092,0.6103773
746,1999,0.5085568,0.2945383,0.6409301
746,2000,0.4628535,0.2935614,0.6555106
746,2001,0.5023273,0.3302601,0.6606734
746,2002,0.459245,0.3166695,0.6258574
746,2003,0.4677514,0.3397453,0.6552432
746,2004,0.4525666,0.3446941,0.6643807
746,2005,0.4394893,0.3378882,0.7034693
746,2006,0.4293981,0.349054,0.706548
746,2007,0.4234869,0.3662106,0.7135197
746,2008,0.4217282,0.3709595,0.7003236
746,2009,0.4326766,0.3688799,0.6918958
746,2010,0.4528423,0.3672761,0.6843923
926,1990,NA,NA,NA
926,1991,NA,NA,NA
926,1992,NA,0.6148285,0.0343188
926,1993,NA,0.4710294,0.0511086
926,1994,NA,0.4718628,0.0723115
926,1995,0.3367623,0.5396569,0.2464406
926,1996,0.3415209,0.4969421,0.2682376
926,1997,0.3922598,0.4947394,0.2750539
926,1998,0.4990363,0.5240461,0.2987198
926,1999,0.4985283,0.4944267,0.3107944
926,2000,0.4257305,0.4403689,0.3355633
926,2001,0.3858189,0.4353789,0.3597352
926,2002,0.4233912,0.417426,0.3592891
926,2003,0.4284149,0.4236127,0.3740991
926,2004,0.4540457,0.4474389,0.3677472
926,2005,0.499165,0.5293111,0.4045089
