"iso2c","country","year","GDPCurrentUSD","GDPperCapita","CapToAssetswdi","NPLwdi","CreditInfo","DomesticCredit","CreditBurCoverange","CurrentAccount","IMFCredits","PortfolioEquity","CashSurplusDeficit","ClaimsOnGov","CentGovDebt","ShortExternDebtAll","ExternPrivateDebt","ExternPublicDebt","ExternDebtTotal","TotalReserves","imfcode"
"7129","VE","Venezuela, RB",1980,67135122863.8752,5841.28063983793,NA,NA,NA,45.9764531070753,NA,7.04251336455674,0,0,NA,3.04455234035932,NA,15549576000,3.181e+09,10651619000,29382195000,13359611730.3403,299
"7130","VE","Venezuela, RB",1981,75498829319.3769,5620.49965546655,NA,NA,NA,49.1797787935895,NA,5.29809539573006,0,0,NA,2.8367953812783,NA,16980781000,3.6e+09,11570483000,32151264000,12719729048.2692,299
"7131","VE","Venezuela, RB",1982,76693647866.3488,5340.34692366337,NA,NA,NA,56.3818592595874,NA,-5.53631248235753,0,0,NA,5.42518424810481,NA,14708408000,5e+09,12473437000,32181845000,11814613126.6075,299
"7132","VE","Venezuela, RB",1983,78586503425.9931,4991.68875360156,NA,NA,NA,56.56313615446,NA,5.63328282466342,0,0,NA,1.55668373653541,NA,14515474000,8.959e+09,14846578000,38321052000,12014830256.2862,299
"7133","VE","Venezuela, RB",1984,55952339079.6402,4923.35732258519,NA,NA,NA,53.2130305690131,NA,8.31243175263855,0,0,NA,-0.514393517827332,NA,9405061000,8.703e+09,18792012000,36900073000,12434221296.2885,299
"7134","VE","Venezuela, RB",1985,57935742246.6997,4800.95748632104,NA,NA,NA,52.2369303641006,NA,5.74256904456855,0,0,NA,-4.29492101020437,NA,8951076000,8.645e+09,17748146000,35344222000,13998196224.0039,299
"7135","VE","Venezuela, RB",1986,58915108093.877,4981.42296275819,NA,NA,NA,56.8635221955728,NA,-3.81056756515282,0,0,NA,1.47721870625894,NA,1577230000,7.434e+09,25337867000,34349097000,10917152941,299
"7136","VE","Venezuela, RB",1987,45343793675.9759,5030.86485915227,NA,NA,NA,51.5051895821531,NA,-3.06546913549594,0,0,NA,-0.780778202600383,NA,4085428000,5.476e+09,25015477000,34576905000,11510454491,299
"7137","VE","Venezuela, RB",1988,58428404473.5592,5194.64441651053,NA,NA,NA,54.7650380313137,NA,-9.942082198443,0,0,NA,8.1716203169113,NA,5273692000,4.283e+09,25186094000,34742786000,7793016077,299
"7138","VE","Venezuela, RB",1989,42142303738.5493,4637.39197332683,NA,NA,NA,37.4304259596938,NA,5.12786394736946,998062000,0,NA,4.19086230858632,NA,2289639000,3.923e+09,25169775000,32380476000,8701843656,299
"7139","VE","Venezuela, RB",1990,47027508385.0295,4823.48712644533,NA,NA,NA,38.6418671869574,NA,17.6045899183455,3011736000,0,3.03765801354181,44.3343325267555,NA,2e+09,3.65e+09,24510835000,33172571000,12732617595.4,299
"7140","VE","Venezuela, RB",1991,51734363023.784,5175.66661481346,NA,NA,NA,33.76896848746,NA,3.35560331380113,3248972000,0,3.78968816997204,-14.8605590488401,NA,2.284e+09,3.65e+09,24940031000,34123003000,14718563056.1,299
"7141","VE","Venezuela, RB",1992,58470358475.8677,5366.57773472969,NA,NA,NA,34.9528720229443,NA,-6.41179581881187,2946277000,1.65e+08,-1.89097674171111,10.2207320259368,NA,5274475000,3.798e+09,25830710000,37849462000,13381433125,299
"7142","VE","Venezuela, RB",1993,58107555298.464,5263.64504618984,NA,NA,NA,32.3096346925496,NA,-3.4298465832251,2679454000,4.8e+07,-1.28279927590524,11.6274730317869,NA,4682380000,3.322e+09,26856356000,37540190000,13692655079.68,299
"7143","VE","Venezuela, RB",1994,56529904239.4609,5029.95033672997,NA,NA,NA,35.7783818655727,NA,4.49496604352329,2642559000,5.85e+08,-1.08668871174928,30.235150453711,NA,3731655000,2436400000,28132460000,36943074000,12459341731.0803,299
"7144","VE","Venezuela, RB",1995,74888742183.6846,5119.60256096702,NA,NA,NA,37.0344771313981,NA,2.68932277572526,2238592000,2.7e+08,-2.25677929120303,32.6975714464095,NA,3063407000,2013400000,28428955000,35744354000,10715243820.4892,299
"7145","VE","Venezuela, RB",1996,68258588862.7845,5005.25006675179,NA,NA,NA,19.9173494387866,NA,13.0591624416953,2196376000,1.318e+09,2.82108432410471,-15.0493468404205,NA,2733602000,1.814e+09,28019688000,34763666000,16019846044.3877,299
"7146","VE","Venezuela, RB",1997,85837385778.751,5218.1540346881,NA,NA,NA,17.5017736656298,NA,4.34775589463939,1617604000,1.444e+09,3.21067198790096,-24.973407736353,NA,8479102000,2486950000,27363954000,39947610000,17703782310.5818,299
"7147","VE","Venezuela, RB",1998,91338542541.7674,5132.01585214324,NA,NA,NA,18.1908177133577,NA,-4.85227799422498,1225490000,1.87e+08,-3.71294108585879,10.0334102849486,NA,8636470000,5956900000,28360550000,44179410000,14728842116.4364,299
"7148","VE","Venezuela, RB",1999,97974136436.6528,4733.81783188991,NA,NA,NA,17.5699516526412,NA,2.15567095236972,1176121000,4.17e+08,-1.5471230743825,1.67296079443385,NA,7489773000,6802423000,28015991000,43484308000,15110149453.7089,299
"7149","VE","Venezuela, RB",2000,117147614565.563,4818.7081800651,13,6.6,NA,14.9076237137421,NA,10.1180037203117,615590000,-5.74e+08,-1.23875265561688,-6.35617146564489,NA,8185992000,6132207000,27819522000,42753311000,15898851921.2386,299
"7150","VE","Venezuela, RB",2001,122909734601.322,4890.92998984706,14.1,7,NA,15.7897763741192,NA,1.61337912447065,398245000,3.1e+07,-3.99937957580272,10.2110434965885,NA,7825080000,6015272000,25314153000,39552750000,12264400292.5585,299
"7151","VE","Venezuela, RB",2002,92889586976.1833,4377.38213400124,15.9,9.2,NA,15.2661831735443,NA,8.18068014657915,430818000,-5e+06,-3.23129241102986,14.4709126738508,NA,7234431000,6018200000,23449517000,37132966000,12106509757.7122,299
"7152","VE","Venezuela, RB",2003,83622191418.9774,3966.49972903093,14.3,7.7,NA,10.602845112251,NA,14.106303362582,470889000,9.7e+07,-4.122183310521,-18.3983904804524,NA,7058985000,6015600000,24560434000,38105908000,20820559950.8499,299
"7153","VE","Venezuela, RB",2004,112451400422.982,4610.48903863757,12.5,2.8,4,10.5135333741008,0,13.8006284862846,492133000,-1.7e+08,-1.30461218014558,-7.67087465447109,NA,7844776000,4401180000,26559955000,39298044000,23408050959.7371,299
"7154","VE","Venezuela, RB",2005,145513489651.872,5000.07620196932,11.6,1.2,4,12.6427317649449,0,17.21696047558,452921000,2.8e+07,2.17879136148864,-1.42366767049306,NA,10108229000,3701829000,31094790000,45357769000,29802941964.5911,299
"7155","VE","Venezuela, RB",2006,183477522123.894,5401.42171933317,9.8,1.1,0,18.421236018845,0,14.422475131385,476729000,4.1e+07,NA,9.64314165721441,NA,11525085000,4.734e+09,27181380000,43917194000,36715127515.0724,299
"7156","VE","Venezuela, RB",2007,230364012575.687,5777.6285679063,9.4,1.2,0,19.9408448913484,0,7.5328606260922,500765000,5e+07,NA,-20.4071455986126,NA,18108122000,2.96e+09,27552318000,49121205000,33759219458.1773,299
"7157","VE","Venezuela, RB",2008,315600203539.823,5984.14495257338,9.4,1.9,0,20.1848051784695,0,10.8041755415717,488096000,0,NA,6.04014526908041,NA,19875423000,3.31e+09,29888805000,53562324000,43065463228.9658,299
"7158","VE","Venezuela, RB",2009,329418979506.288,5700.88405822405,8.6,3,0,25.9026757765397,0,1.83201344653695,3987037000,1.19e+08,NA,9.87800503682352,NA,17360201000,3.31e+09,35197596000,59854834000,34317955647.7585,299
"7159","VE","Venezuela, RB",2010,393807511437.279,5528.36311387522,9.9,3.4,3,22.5087686526828,NA,3.06520308765683,3916690000,1e+07,NA,-1.5180261064386,NA,16768159000,3.06e+09,37511797000,61256646000,29665461756.7409,299
"7160","VE","Venezuela, RB",2011,316482190800.364,5671.91220153017,10.2,2.5,3,29.3262007121599,NA,8.63397713814379,3904584000,0,NA,-0.815197502125528,NA,16679157000,3.06e+09,44264258000,67907999000,27934662155.3634,299
"7161","VE","Venezuela, RB",2012,NA,NA,NA,NA,4,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299
"7162","VI","Virgin Islands (U.S.)",1980,727800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7163","VI","Virgin Islands (U.S.)",1981,821800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7164","VI","Virgin Islands (U.S.)",1982,832600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7165","VI","Virgin Islands (U.S.)",1983,916899968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7166","VI","Virgin Islands (U.S.)",1984,985400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7167","VI","Virgin Islands (U.S.)",1985,990400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7168","VI","Virgin Islands (U.S.)",1986,1035600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7169","VI","Virgin Islands (U.S.)",1987,1147800064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7170","VI","Virgin Islands (U.S.)",1988,1204600064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7171","VI","Virgin Islands (U.S.)",1989,1343900032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7172","VI","Virgin Islands (U.S.)",1990,1564700032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7173","VI","Virgin Islands (U.S.)",1991,1671200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7174","VI","Virgin Islands (U.S.)",1992,1770899968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7175","VI","Virgin Islands (U.S.)",1993,1.996e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7176","VI","Virgin Islands (U.S.)",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7177","VI","Virgin Islands (U.S.)",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7178","VI","Virgin Islands (U.S.)",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7179","VI","Virgin Islands (U.S.)",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7180","VI","Virgin Islands (U.S.)",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7181","VI","Virgin Islands (U.S.)",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7182","VI","Virgin Islands (U.S.)",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7183","VI","Virgin Islands (U.S.)",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7184","VI","Virgin Islands (U.S.)",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7185","VI","Virgin Islands (U.S.)",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7186","VI","Virgin Islands (U.S.)",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7187","VI","Virgin Islands (U.S.)",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7188","VI","Virgin Islands (U.S.)",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7189","VI","Virgin Islands (U.S.)",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7190","VI","Virgin Islands (U.S.)",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7191","VI","Virgin Islands (U.S.)",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7192","VI","Virgin Islands (U.S.)",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7193","VI","Virgin Islands (U.S.)",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7194","VI","Virgin Islands (U.S.)",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7195","VN","Vietnam",1980,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,582
"7196","VN","Vietnam",1981,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,25579000,25579000,NA,582
"7197","VN","Vietnam",1982,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,42766000,42766000,NA,582
"7198","VN","Vietnam",1983,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,52564000,52564000,NA,582
"7199","VN","Vietnam",1984,NA,198.529105896694,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,54570000,54570000,NA,582
"7200","VN","Vietnam",1985,14094688427.6708,201.966716208146,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,61267000,61267000,NA,582
"7201","VN","Vietnam",1986,26336617864.2018,202.841641039101,NA,NA,NA,NA,NA,NA,108845000,NA,NA,NA,NA,0,0,65794000,174639000,NA,582
"7202","VN","Vietnam",1987,36658108168.7474,205.003110459717,NA,NA,NA,NA,NA,NA,126238000,NA,NA,NA,NA,46000,0,65197000,191481000,NA,582
"7203","VN","Vietnam",1988,25423812494.3601,210.375420445703,NA,NA,NA,NA,NA,NA,119746000,NA,NA,NA,NA,4502000,0,493237000,617485000,NA,582
"7204","VN","Vietnam",1989,6293304847.12214,220.599650912004,NA,NA,NA,NA,NA,NA,107769000,NA,NA,NA,NA,1412198000,0,19185383000,20705350000,NA,582
"7205","VN","Vietnam",1990,6471740486.32008,227.487865851663,NA,NA,NA,NA,NA,NA,111687000,NA,NA,NA,NA,1780279000,0,21378093000,23270059000,NA,582
"7206","VN","Vietnam",1991,9613369553.85061,236.654218581739,NA,NA,NA,NA,NA,NA,102327000,NA,NA,NA,NA,1932228000,0,21360487000,23395042000,NA,582
"7207","VN","Vietnam",1992,9866990096.31871,252.579035629971,NA,NA,NA,15.7120673233877,NA,NA,98362000,NA,NA,NA,NA,2584986000,0,21648491000,24331839000,NA,582
"7208","VN","Vietnam",1993,13180954014.068,268.287653923023,NA,NA,NA,22.4629754606157,NA,NA,99556000,NA,NA,24.3211427468447,NA,2469041000,0,21599010000,24167607000,NA,582
"7209","VN","Vietnam",1994,16286434094.0185,287.136539588084,NA,NA,NA,NA,NA,NA,282277000,NA,NA,NA,NA,2663358000,0,21853768000,24799403000,NA,582
"7210","VN","Vietnam",1995,20736163915.2449,309.414931407887,NA,NA,NA,20.0721965753017,NA,NA,377212000,NA,NA,NA,NA,3272164000,0,21778426000,25427802000,1323681941.55773,582
"7211","VN","Vietnam",1996,24657470331.5962,332.94435199107,NA,NA,NA,20.1206566385512,NA,-8.19224345739782,538602000,NA,NA,0.697749535302538,NA,3754153000,0,21962313000,26255068000,1735897815.15799,582
"7212","VN","Vietnam",1997,26843701136.7266,354.512463627474,NA,NA,NA,21.2420476967559,NA,-5.69221059427398,452390000,NA,NA,0.751183588780625,NA,2341748000,0,18956570000,21750708000,1985854197.5368,582
"7213","VN","Vietnam",1998,27209601995.8276,369.236719422747,NA,NA,NA,21.9731486766734,NA,-3.94713601531067,391249000,NA,NA,3.26799696736423,NA,2193025000,0,19847915000,22432189000,2002261894.69596,582
"7214","VN","Vietnam",1999,28683658004.771,381.102802213538,NA,NA,NA,28.9247201044165,NA,4.10338179253228,420497000,NA,NA,-4.26128053314514,NA,2375802000,0,20452361000,23248660000,3326147670.92666,582
"7215","VN","Vietnam",2000,31172517272.2098,401.547802127887,NA,NA,NA,35.1494195761844,NA,3.54799707172187,378189000,NA,NA,-2.36226812468795,NA,922988000,0,11558102000,12859279000,3416511105.64043,582
"7216","VN","Vietnam",2001,32685199370.8019,423.828621516794,NA,NA,NA,39.7270482168427,NA,2.08657133237265,425828000,NA,NA,1.31267183229574,NA,783080000,0,11407753000,12616661000,3674565625.11627,582
"7217","VN","Vietnam",2002,35058216050.5671,448.600198814456,NA,NA,NA,44.788843650696,NA,-1.7228486444627,445774000,NA,NA,2.68746883044039,NA,784310000,0,12116727000,13346811000,4121051660.40048,582
"7218","VN","Vietnam",2003,39552513117.5392,475.969271420861,NA,NA,NA,51.8011454873718,NA,-4.88211708384143,409451000,NA,NA,4.29032009440274,NA,1289397000,0,14259506000,15958354000,6224181087.44839,582
"7219","VN","Vietnam",2004,45427854693.2554,506.938949597902,NA,NA,2,61.9283773260992,0,-2.10663701040253,351318000,NA,NA,0.502211554891581,NA,2141094000,0,15500654000,17993066000,7041460610.34192,582
"7220","VN","Vietnam",2005,52917296788.8726,543.356522181887,NA,NA,3,71.2234808647646,0,-1.05861227612406,271530000,1.15e+08,NA,4.46382126563258,NA,2574424000,0,16192725000,19038679000,9050561633.91108,582
"7221","VN","Vietnam",2006,60913515794.7387,581.578277449863,NA,NA,3,75.3789357321306,0,-0.268810292533045,252315000,1.313e+09,NA,-0.692430907643832,NA,2.427e+09,0,15969232000,18648547000,13384067980.1732,582
"7222","VN","Vietnam",2007,71015592862.5205,623.957482593145,NA,NA,3,96.1852036565053,0,-9.79094832519465,238868000,6.243e+09,NA,-0.975229894928189,NA,4.63e+09,0,18415853000,23284721000,23479392788.6664,582
"7223","VN","Vietnam",2008,91094051434.6179,656.310727488984,NA,NA,4,94.5264478080696,0,-11.8811270654354,194564000,-5.78e+08,NA,2.56262192269823,NA,4278704000,0,22014367000,26487635000,23890250552.5391,582
"7224","VN","Vietnam",2009,97180304813.435,683.996450177916,NA,NA,4,123.013815326913,0,-6.79973170766023,577869000,1.28e+08,NA,7.02343302057608,NA,5.186e+09,0,27320927000,33084796000,16447103982.9902,582
"7225","VN","Vietnam",2010,106426845156.813,722.810053347329,NA,NA,4,135.794256338236,0,-4.01778328926278,529419000,2.383e+09,NA,2.28405176557311,NA,6949431000,9109218000,32755016000,49343084000,12466599340.405,582
"7226","VN","Vietnam",2011,123600141396.165,757.400928584434,NA,NA,4,120.862287140711,0,0.190938292896906,496003000,1.064e+09,NA,0.788689030631084,NA,9.964e+09,1.0782e+10,36598535000,57840538000,13539120120.3737,582
"7227","VN","Vietnam",2012,NA,NA,NA,NA,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582
"7228","VU","Vanuatu",1980,113423182.170216,1071.43019196785,NA,NA,NA,27.0078505738397,NA,NA,NA,NA,NA,1.90302829720338,NA,NA,NA,NA,NA,NA,846
"7229","VU","Vanuatu",1981,98746408.9858715,1088.71923720353,NA,NA,NA,22.306020264215,NA,NA,0,NA,NA,-12.2950009503897,NA,0,0,3009000,3009000,8462712.56488038,846
"7230","VU","Vanuatu",1982,98144643.7513427,1176.8888987125,NA,NA,NA,26.6644782054997,NA,-7.46644008842497,0,0,NA,8.75554996044802,NA,0,0,4076000,4076000,5668635.0759529,846
"7231","VU","Vanuatu",1983,110123776.769005,1309.34841622425,NA,NA,NA,26.3502695787261,NA,-7.53010518634293,0,0,NA,0.720282624711368,NA,7e+06,0,3621000,10621000,6594650.49841,846
"7232","VU","Vanuatu",1984,135553759.396907,1402.74437633604,NA,NA,NA,20.6129655787674,NA,4.96703093417175,0,0,NA,-6.86373018831895,NA,8e+06,0,4938000,12938000,8086950.7,846
"7233","VU","Vanuatu",1985,123698508.817134,1384.59511999649,NA,NA,NA,18.7246111619396,NA,-8.37956184301303,0,0,NA,-1.06356155386047,NA,9e+06,0,6763000,15763000,10610266.59827,846
"7234","VU","Vanuatu",1986,118691400.756627,1351.47084033911,NA,NA,NA,26.1461169250138,NA,-9.85680293660763,0,0,NA,4.99532051509874,NA,1e+07,0,8236000,18236000,21419510.1,846
"7235","VU","Vanuatu",1987,130834146.216786,1282.58927600708,NA,NA,NA,19.57431116059,NA,-7.8957436903861,0,0,NA,-7.10349012360724,NA,1e+07,0,13651000,23651000,40174521,846
"7236","VU","Vanuatu",1988,148545377.858712,1231.33959228262,NA,NA,NA,21.7747550283651,NA,-6.61950479731491,0,0,NA,0.935267707565503,NA,11500000,0,15278000,26778000,40670287,846
"7237","VU","Vanuatu",1989,144482170.476685,1219.72942960677,NA,NA,NA,26.7944649886675,NA,-8.47594870220327,0,0,NA,4.00523074982786,NA,9500000,0,20815000,30315000,35081461.6,846
"7238","VU","Vanuatu",1990,158397406.344716,1327.35658106369,NA,NA,NA,30.7920396936684,NA,-3.90276208181321,0,0,-7.77370294466616,0.462328604291495,24.9665623988782,9600000,0,28618000,38218000,37691812.6,846
"7239","VU","Vanuatu",1991,188869985.157248,1331.30346497318,NA,NA,NA,25.0952922770587,NA,-5.43275876101769,0,0,NA,-2.17037616579972,NA,1240000,0,33629000,34869000,39836946,846
"7240","VU","Vanuatu",1992,196142587.970973,1326.41216785443,NA,NA,NA,30.2418955982195,NA,-4.92781005116472,0,0,NA,-1.02318645036546,NA,830000,0,35397000,36227000,42458750,846
"7241","VU","Vanuatu",1993,188080372.417814,1298.02374181975,NA,NA,NA,30.8699435868282,NA,-6.20938848524307,0,0,NA,1.00613942568162,NA,3e+06,0,37190000,40190000,45586198.4,846
"7242","VU","Vanuatu",1994,219260343.349957,1377.68346950168,NA,NA,NA,33.2994945735219,NA,-8.44458053911006,0,0,NA,1.76751110420365,NA,5e+06,0,40581000,45581000,43576135.1335,846
"7243","VU","Vanuatu",1995,233902114.74096,1358.46581046673,NA,NA,NA,33.6892041337757,NA,-7.80148846632032,0,0,-2.02875338443351,1.50526929733293,25.7788963886664,5e+06,0,43945000,48945000,48289730.84224,846
"7244","VU","Vanuatu",1996,245177629.284462,1361.6126442916,NA,NA,NA,36.1983133145924,NA,-10.9877780852843,0,NA,-1.65382789967508,1.08886400569311,23.814391588478,5e+06,0,42880000,47880000,43923923.4604,846
"7245","VU","Vanuatu",1997,255890215.734673,1402.88510867156,NA,NA,NA,33.0881618887015,NA,-7.55857775641065,0,NA,-0.553119730185498,0.226633609423163,24.893760539629,9e+06,0,39735000,48735000,37303884.66775,846
"7246","VU","Vanuatu",1998,262301249.002781,1438.35550526931,NA,NA,NA,35.7523020808419,NA,2.19500506405594,0,NA,-6.47572351112174,4.26040549363615,28.4022961014111,9e+06,0,55166000,64166000,44669055.60899,846
"7247","VU","Vanuatu",1999,267999225.256634,1416.94943068666,NA,NA,NA,38.7461551803885,NA,-4.87902133105858,22326000,NA,-0.73427382053654,-0.230443808867996,27.3040009250694,1140000,0,64511000,87977000,41353792.7928,846
"7248","VU","Vanuatu",2000,272014693.050806,1469.76178745154,NA,NA,NA,35.6312331401405,NA,1.83612857377239,21194000,NA,NA,1.54181714431589,NA,1407000,0,73069000,95670000,38922827.41693,846
"7249","VU","Vanuatu",2001,257926881.72043,1385.03692746205,NA,NA,NA,37.7093009605123,NA,0.705178324233453,20443000,NA,NA,-0.354631793280508,NA,1369000,0,70220000,92032000,37658100.42035,846
"7250","VU","Vanuatu",2002,261712966.322146,1290.01902701431,NA,NA,NA,43.2798188306341,NA,-6.51748114590757,22115000,NA,NA,1.66834416250979,NA,1.4e+07,0,76469000,112584000,36521974.14432,846
"7251","VU","Vanuatu",2003,313350116.049536,1301.98158499876,NA,NA,NA,43.1483754701212,NA,-7.06983197606053,24172000,NA,NA,-0.539392522187151,NA,1.5e+07,0,81974000,121146000,43816495.61692,846
