imfcode,country,year,AMCType,NumAMCOp,NumAMCCountry,NumAMCCountryLag,A1C,A2C,A3C,A4C,A5C,A6C,A7C,F1,F2,F3,F4,F5,F6,F7,source,note
943,MONTENEGRO,2005,NA,,,,,,,,,,,,,,,,,,,
943,MONTENEGRO,2006,NA,,,,,,,,,,,,,,,,,,,
943,MONTENEGRO,2007,NA,,,,,,,,,,,,,,,,,,,
943,MONTENEGRO,2008,NA,,,,,,,,,,,,,,,,,,,
943,MONTENEGRO,2009,NA,,,,,,,,,,,,,,,,,,,
943,MONTENEGRO,2010,NA,,,,,,,,,,,,,,,,,,,
943,MONTENEGRO,2011,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1980,None,,,,,,,,,,,,,,,,,,LV_2012,
686,MOROCCO,1981,None,,,,,,,,,,,,,,,,,,RR_2008,
686,MOROCCO,1982,None,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1983,None,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1984,None,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1985,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1986,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1987,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1988,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1989,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1990,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1991,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1992,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1993,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1994,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1995,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1996,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1997,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1998,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,1999,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2000,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2001,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2002,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2003,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2004,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2005,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2006,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2007,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2008,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2009,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2010,NA,,,,,,,,,,,,,,,,,,,
686,MOROCCO,2011,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1980,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1981,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1982,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1983,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1984,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1985,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1986,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1987,None,,,,,,,,,,,,,,,,,,RR_2008,
688,MOZAMBIQUE,1988,None,,,,,,,,,,,,,,,,,,LV_2012,
688,MOZAMBIQUE,1989,None,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1990,None,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1991,None,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1992,None,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1993,None,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1994,None,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1995,None,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1996,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1997,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1998,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,1999,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2000,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2001,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2002,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2003,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2004,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2005,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2006,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2007,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2008,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2009,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2010,NA,,,,,,,,,,,,,,,,,,,
688,MOZAMBIQUE,2011,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1980,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1981,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1982,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1983,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1984,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1985,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1986,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1987,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1988,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1989,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1990,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1991,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1992,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1993,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1994,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1995,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1996,None,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1997,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1998,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,1999,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2000,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2001,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2002,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2003,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2004,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2005,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2006,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2007,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2008,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2009,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2010,NA,,,,,,,,,,,,,,,,,,,
518,MYANMAR,2011,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1980,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1981,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1982,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1983,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1984,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1985,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1986,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1987,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1988,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1989,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1990,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1991,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1992,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1993,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1994,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1995,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1996,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1997,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1998,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,1999,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,2000,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,2001,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,2002,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,2003,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,2004,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,2005,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,2006,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,2007,NA,,,,,,,,,,,,,,,,,,,
836,NAURU,2008,NA,,,,,,,,,,,,,,,,,,,
,NAURU,2009,NA,,,,,,,,,,,,,,,,,,,
,NAURU,2010,NA,,,,,,,,,,,,,,,,,,,
,NAURU,2011,NA,,,,,,,,,,,,,,,,,,,
,NAURU,2012,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1980,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1981,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1982,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1983,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1984,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1985,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1986,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1987,NA,,,,,,,,,,,,,,,,,,RR_2008,
558,NEPAL,1988,None,,,,,,,,,,,,,,,,,,LV_2012,
558,NEPAL,1989,NA,,,,,,,,,,,,,,,,,,http://www.seacen.org/GUI/pdf/publications/research_proj/2008/rp73/rp73_complete.pdf,
558,NEPAL,1990,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1991,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1992,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1993,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1994,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1995,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1996,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1997,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1998,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,1999,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2000,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2001,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2002,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2003,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2004,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2005,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2006,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2007,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2008,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2009,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2010,NA,,,,,,,,,,,,,,,,,,,
558,NEPAL,2011,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1980,NA,,,,,,,,,,,,,,,,,,LV_2012,
138,NETHERLANDS,1981,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1982,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1983,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1984,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1985,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1986,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1987,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1988,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1989,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1990,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1991,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1992,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1993,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1994,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1995,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1996,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1997,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1998,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,1999,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2000,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2001,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2002,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2003,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2004,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2005,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2006,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2007,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2008,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2009,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2010,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2011,NA,,,,,,,,,,,,,,,,,,,
138,NETHERLANDS,2012,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1980,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1981,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1982,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1983,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1984,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1985,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1986,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1987,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1988,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1989,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1990,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1991,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1992,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1993,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1994,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1995,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1996,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1997,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1998,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,1999,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2000,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2001,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2002,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2003,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2004,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2005,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2006,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2007,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2008,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2009,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2010,NA,,,,,,,,,,,,,,,,,,,
839,NEW CALEDONIA,2011,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1980,NA,,,,,,,,,,,,,,,,,,,Klingebiel_2000
196,NEW ZEALAND,1981,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1982,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1983,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1984,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1985,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1986,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1987,None,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1988,None,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1989,None,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1990,None,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1991,NA,,,,,,,,,,,,,,,,,,RR_2008,
196,NEW ZEALAND,1992,NA,,,,,,,,,,,,,,,,,,K_2000,
196,NEW ZEALAND,1993,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1994,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1995,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1996,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1997,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1998,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,1999,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2000,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2001,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2002,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2003,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2004,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2005,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2006,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2007,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2008,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2009,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2010,NA,,,,,,,,,,,,,,,,,,,
196,NEW ZEALAND,2011,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1980,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1981,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1982,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1983,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1984,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1985,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1986,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1987,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1988,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1989,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1990,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1991,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1992,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1993,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1994,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1995,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1996,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1997,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,1998,NA,,,,,,,,,,,,,,,,,,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2002/09/07/000094946_02081504031820/Rendered/PDF/multi0page.pdf,
278,NICARAGUA,1999,Decentralised,1,1,,1,,,,,,,CB/AMC,,,,,,,http://www.bcn.gob.ni/estadisticas/economicas_anuales/anuario_estadistico/2011/pdf/en/Chapter_4_Monetary_Sector.pdf,
278,NICARAGUA,2000,Decentralised,1,1,1,1,,,,,,,CB/AMC,,,,,,,,
278,NICARAGUA,2001,Decentralised,1,1,1,1,,,,,,,CB/AMC,,,,,,,,
278,NICARAGUA,2002,Decentralised,1,1,1,1,,,,,,,CB/AMC,,,,,,,,
278,NICARAGUA,2003,Decentralised,1,1,1,,,,,,,,CB/AMC,,,,,,,,
278,NICARAGUA,2004,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,2005,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,2006,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,2007,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,2008,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,2009,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,2010,NA,,,,,,,,,,,,,,,,,,,
278,NICARAGUA,2011,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1980,NA,,,,,,,,,,,,,,,,,,LV_2012,
692,NIGER,1981,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1982,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1983,None,,,,,,,,,,,,,,,,,,,
692,NIGER,1984,None,,,,,,,,,,,,,,,,,,,
692,NIGER,1985,None,,,,,,,,,,,,,,,,,,,
692,NIGER,1986,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1987,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1988,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1989,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1990,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1991,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1992,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1993,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1994,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1995,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1996,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1997,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1998,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,1999,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2000,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2001,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2002,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2003,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2004,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2005,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2006,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2007,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2008,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2009,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2010,NA,,,,,,,,,,,,,,,,,,,
692,NIGER,2011,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1980,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1981,NA,,,,,,,,,,,,,,,,,,research,
694,NIGERIA,1982,NA,,,,,,,,,,,,,,,,,,K_2000,
694,NIGERIA,1983,NA,,,,,,,,,,,,,,,,,,RR_2008,
694,NIGERIA,1984,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1985,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1986,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1987,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1988,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1989,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1990,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1991,None,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1992,None,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1993,None,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1994,None,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1995,None,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1996,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1997,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1998,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,1999,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,2000,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,2001,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,2002,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,2003,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,2004,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,2005,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,2006,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,2007,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,2008,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,2009,NA,,,,,,,,,,,,,,,,,,,
694,NIGERIA,2010,Centralised,1,1,,1,,,,,,,AMC,,,,,,,,
694,NIGERIA,2011,Centralised,1,1,1,1,,,,,,,AMC,,,,,,,,
694,NIGERIA,2012,Centralised,1,1,1,1,,,,,,,AMC,,,,,,,,
142,NORWAY,1980,NA,,,,,,,,,,,,,,,,,,Klingebiel_2000,
142,NORWAY,1981,NA,,,,,,,,,,,,,,,,,,research,
142,NORWAY,1982,NA,,,,,,,,,,,,,,,,,,http://www.coface.com/CofacePortal/COM_en_EN/pages/home/risks_home/business_climate/climate_file/Nigeria?extraUid=572183,
142,NORWAY,1983,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,1984,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,1985,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,1986,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,1987,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,1988,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,1989,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,1990,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,1991,None,,,,,,,,,,,,,,,,,,,
142,NORWAY,1992,None,,,,,,,,,,,,,,,,,,,
142,NORWAY,1993,None,,,,,,,,,,,,,,,,,,,
142,NORWAY,1994,None,,,,,,,,,,,,,,,,,,,
142,NORWAY,1995,None,,,,,,,,,,,,,,,,,,,
142,NORWAY,1996,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,1997,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,1998,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,1999,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,2000,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,2001,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,2002,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,2003,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,2004,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,2005,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,2006,NA,,,,,,,,,,,,,,,,,,,
142,NORWAY,2007,NA,,,,,,,,,,,,,,,,,,,
