parl,newelecP,oldelecP,country,consolexpcentgov,consolrevcengov,expcengov,revcengov,expgengov,revgengov,cengovdefsur,consolgovdefsur,country_code,cashsurdefimf,cashsurdefwdi,cashsurdef_imf_gfs,cashsurdef_imf_gfs2,drazenbudbal,Argentina,Bahamas,Barbados,Belize,Bolivia,Brazil,Chile,Colombia,CostaRica,DomRep,Ecuador,ElSalvador,Guatemala,Mexico,Nicaragua,Panama,Peru,TrinTob,Uruguay,Venezuela,run620,growth,inflation,oldeleU,oldelecL,newelecL,dbud_bal_comb,newfloating,oldfloating,oldelecL_oldfloat,oldelecP_oldfloat,dcashsurdefimf,dcashsurdefwdi,ddrazenbudbal,dcashsurdef_imf_gfs2,dcashsurdef_imf_gfs,newelecL_newfloat,newelecP_newfloat,dcengovdefsur,dconsolgovdefsur,newinflation,newgrowth,newextdebtpercgni,newextdebt,year,fiscalresponsibilitylaw,newelecL_nfloat_fisresp
0,0,0,"Peru",,,,,,,-2089.31,-2077.3,22,-1.82,-2.9,,-16.37,-2.89769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,514,6,48.6,0,0,0,.6296201,1,1,0,0,.2699999,.5999999,.5592499,1.57,,0,0,-449.5,-414.99,48.6,4.764995,71.05,23555.1,1993,0,0
0,.5604396,.7277778,"Peru",,,,,,,2632,2144,22,3.22,-1.9,,15.08,-1.9183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,515,13,23.7,.7277778,.7277778,.7307692,5.156531,1,1,.7277778,.7277778,5.04,1,.97939,31.45,,.7307692,.5604396,4721.31,4221.3,23.7,12.82164,61.71,26510,1994,0,0
0,.4395604,.2722222,"Peru",,,,,,,-866,-1344,22,-1.8,-1.3,,-6.2,-2.09423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,516,7,11.1,.2722222,.2722222,.2692308,-3.299578,1,1,.2722222,.2722222,-5.02,.6,-.1759299,-21.28,,.2692308,.4395604,-3498,-3488,11.1,8.608912,60.29,30833.2,1995,0,0
0,0,0,"Peru",,,,,,,4227,3819,22,-1.44,2.7,,18.64,-.24684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,517,3,11.5,0,0,0,3.918869,1,1,0,0,.3599999,4,1.84739,24.84,,0,0,5093,5163,11.5,2.518221,53.69,28958.5,1996,0,0
0,0,0,"Peru",,,,,,,1243,923,22,-.87,.5,,3.57,.50676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,518,7,8.6,0,0,0,-2.181697,1,1,0,0,.5700001,-2.2,.7536,-15.07,,0,0,-2984,-2896,8.6,6.864061,51.68,29652.9,1997,0,0
0,0,,"Peru",,,,,,,2,-323,22,-1.04,-.4,,-.48,-.19158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,519,,,,,0,,1,,,,-.17,-.9,-.69834,-4.05,,0,0,-1241,-1246,7.2,-.6579511,54.91,30505.6,1998,0,0
0,.7287672,,"Peru",,,,,,,-2613,-3965,22,-3.16,-2.3,,-11.97,-2.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,520,,,,,.7287672,,1,,,,-2.12,-1.9,-2.65642,-11.49,,.7287672,.7287672,-2615,-3642,3.5,.914131,57.9,29179.5,1999,0,0
0,1,,"Peru",,,,,,,-2028,-3411,22,-2.76,-2.1,,-9.79,-2.650517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,521,,,,,.2712329,,1,,,,.4000001,.2,.1974831,2.18,,.2712329,1,585,554,3.8,2.950593,55.25,28661,2000,1,.2712329
0,.2664835,,"Peru",,,,,,,-2250,-3480,22,-2.85,-2.1,,-10.24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,522,,,,,.2664835,,1,,,,-.0899999,0,,-.4499998,,.2664835,.2664835,-222,-69,2,.2148947,52.15,27555.6,2001,1,.2664835
0,0,,"Peru",,,,,,,,,22,-2.14,-1.4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,523,,,,,0,,1,,,,.7099998,.6999999,,,,0,0,,,.2,5.020183,49.87,27731.7,2002,0,0
0,0,,"Peru",,,,,,,,,22,-1.76,-1.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,524,,,,,0,,,,,,.3800001,-.3000001,,,,,,,,2.3,4.032279,49.7,29489.2,2003,0,
0,0,,"Peru",,,,,,,,,22,-1.25,-1.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,525,,,,,0,,1,,,,.51,.5,,,,0,0,,,3.7,5.111287,47.08,31081.1,2004,0,0
0,.7307692,,"Peru",,,,,,,,,22,-.71,-.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,526,,,,,.7307692,,,,,,.54,.4,,,,,,,,1.6,6.744833,38.58,28660,2005,,
0,.2692308,,"Peru",,,,,,,,,22,1.41,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,527,,,,,.2692308,,,,,,2.12,,,,,,,,,2,7.556853,33.29,28174.2,2006,,
1,,,"Trin & Tob",,,,,,,463.5,499.9,24,,,8.05,27.16,12.16813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,528,11.4,10.7,,,.7013699,,1,1,,,,,,,,.7013699,,,,10.7,6.405149,0,,1976,0,0
1,,,"Trin & Tob",,,,,,,756.9,799.7,24,,,10.3,35.63,15.0077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,529,4.7,11.7,,,0,,0,0,,,,,2.83957,8.470001,2.25,0,,293.4,299.8,11.7,9.121792,0,,1977,0,0
1,,,"Trin & Tob",,,,,,,262.6,301.6,24,,,3.65,10.57,5.555816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,530,12.4,10.3,,,0,,0,0,,,,,-9.451883,-25.06,-6.65,0,,-494.3,-498.1,10.3,10.01648,0,,1978,0,0
1,,,"Trin & Tob",,,,,,,-95.6,-61,24,,,-.57,-1.46,4.201597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,531,7.3,14.7,,,0,,0,0,,,,,-1.354219,-12.03,-4.22,0,,-358.2,-362.6,14.7,3.599371,0,,1979,0,0
1,0,0,"Trin & Tob",,,,,,,1080.4,1105.6,24,,,7.23,20.37,12.46885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,532,6.2,17.5,0,.1305556,.1428571,,0,0,0,0,,,8.267253,21.83,7.8,0,0,1176,1166.6,17.5,10.39081,0,,1980,0,0
1,0,0,"Trin & Tob",,,,,,,478.3,545.8,24,,,3.26,7.3,13.20903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,533,3.9,14.3,0,.8694444,.8571429,-4.135091,0,0,0,0,,,.74018,-13.07,-3.97,0,0,-602.1,-559.8,14.3,4.577213,0,,1981,0,0
1,0,0,"Trin & Tob",,,,,,,-2346.7,,24,,,-12.24,-24.93,-12.50293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,534,11.3,11.6,0,0,0,,0,0,0,0,,,-25.71196,-32.23,-15.5,0,0,-2825,,11.6,4.035901,0,,1982,0,0
1,0,0,"Trin & Tob",,,,,,,-2216,,24,-11.84,,-11.84,-25.27,-11.89995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,535,-5.2,15.2,0,0,0,,0,0,0,0,,,.6029797,-.3400002,.3999996,0,0,130.7,,15.2,-9.203399,0,,1983,0,0
1,0,0,"Trin & Tob",,,,,,,-1655.7,,24,-8.89,,-8.89,-20.02,-8.934826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,536,6.1,13.3,0,0,0,,0,0,0,0,2.95,,2.965124,5.25,2.95,0,0,560.3,,13.3,-5.752571,0,,1984,0,0
1,0,0,"Trin & Tob",,,,,,,-917.4,,24,-5.08,,-5.15,-12.1,-5.640467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,537,-4.1,7.6,0,.0305556,.043956,,1,1,.0305556,0,3.81,,3.294359,7.92,3.74,.043956,0,738.2999,,7.6,-4.119359,0,,1985,0,0
1,0,0,"Trin & Tob",,,,,,,-1012.3,,24,-5.87,,-5.87,,-6.453762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,538,-3.3,7.7,0,.9694445,.956044,,1,1,.9694445,0,-.79,,-.8132949,,-.7199998,.956044,0,-94.89996,,7.7,-3.279246,0,,1986,0,0
1,0,0,"Trin & Tob",,,,,,,-1012,,24,-5.86,,-5.85,,-6.292301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,539,-4.6,10.8,0,0,0,,0,0,0,0,.0099998,,.1614609,,.02,0,0,.2999878,,10.8,-4.563875,0,,1987,0,0
1,0,0,"Trin & Tob",,,,,,,-983.7,,24,-5.69,,-5.68,,-6.439258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,540,-4,7.8,0,0,0,,1,1,0,0,.1700001,,-.1469569,,.1700001,0,0,28.29999,,7.8,-3.918252,0,,1988,0,0
1,0,0,"Trin & Tob",,,,,,,-709.6,,24,-3.86,,-3.85,-12.48,-4.775512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,541,-1,11.4,0,0,0,1.5,0,0,0,0,1.83,,1.663746,,1.83,0,0,274.1,,11.4,-.8260887,0,,1989,0,0
1,0,0,"Trin & Tob",,,,,,,,,24,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,542,2,11.1,0,.0277778,.0412088,3,0,0,0,0,,,,,,0,0,,,11.1,1.508028,0,,1990,0,0
1,0,0,"Trin & Tob",,,,,,,,,24,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,543,3,3.8,0,.9722222,.9587912,1,0,0,0,0,,,,,,0,0,,,3.8,2.68182,0,,1991,0,0
1,0,0,"Trin & Tob",,,,,,,,,24,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,544,-2,6.4,0,0,0,-2.6,0,0,0,0,,,,,,0,0,,,6.4,-1.647218,0,,1992,0,0
1,0,0,"Trin & Tob",,,,,,,-83.4,15.9,24,-.24,-.2,,-1.23,-.243768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,545,-2,10.8,0,0,0,2.864857,1,1,0,0,,,,,,0,0,,,10.8,-1.44897,0,,1993,0,0
1,0,0,"Trin & Tob",,,,,,,-34.6,117.5,24,.39,.4,,-.47,.3896055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,546,4,8.8,0,.1388889,.1510989,.3360064,1,1,.1388889,0,.63,.6,.6333735,.76,,.1510989,0,48.8,101.6,8.8,3.562026,0,,1994,0,0
1,0,0,"Trin & Tob",,,,,,,-26.4,62.5,24,-.06,-.1,,-.32,-.0599426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,547,2,5.2,0,.8611111,.8489011,-.2036849,0,0,0,0,-.45,-.5,-.4495481,.15,,0,0,8.199999,-55,5.2,3.954823,0,,1995,0,0
1,0,0,"Trin & Tob",,,,,,,,,24,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,548,3,3.4,0,0,0,.3028211,1,1,0,0,,,,,,0,0,,,3.4,3.946667,0,,1996,0,0
1,0,0,"Trin & Tob",,,,,,,,,24,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,549,4,3.6,0,0,0,.2,,,,,,,,,,,,,,3.6,2.704464,0,,1997,0,
1,0,,"Trin & Tob",,,,,,,,,24,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,550,,,,,0,,,,,,,,,,,,,,,5.6,7.769167,0,,1998,0,
1,0,,"Trin & Tob",,,,,,,,,24,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,551,,,,,.0547945,,0,,,,,,,,,0,0,,,3.4,4.38859,0,,1999,0,0
1,0,,"Trin & Tob",,,,,,,,,24,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,552,,,,,.9452055,,0,,,,,,,,,0,0,,,3.6,6.133961,0,,2000,0,0
1,0,,"Trin & Tob",,,,,,,,,24,1.97,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,553,,,,,.9423077,,1,,,,,,,,,.9423077,0,,,5.5,4.094648,0,,2001,0,0
1,0,,"Trin & Tob",,,,,,,,,24,-.06,-.1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,554,,,,,.7664835,,1,,,,-2.03,-2.1,,,,.7664835,.8791209,,,4.1,8.013612,0,,2002,0,0
1,0,,"Trin & Tob",,,,,,,,,24,2.26,2.3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,555,,,,,0,,0,,,,2.32,2.4,,,,0,0,,,3.8,14.43355,0,,2003,0,0
1,0,,"Trin & Tob",,,,,,,,,24,2.02,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,556,,,,,0,,0,,,,-.24,-.3,,,,0,0,,,3.7,8.805085,0,,2004,0,0
1,0,,"Trin & Tob",,,,,,,,,24,6.08,6.1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,557,,,,,0,,,,,,4.06,4.1,,,,,,,,6.9,7.950698,0,,2005,,
1,0,,"Trin & Tob",,,,,,,,,24,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,558,,,,,0,,,,,,,,,,,,,,,8.3,11.98928,0,,2006,,
0,,,"Uruguay",,,,,,,-.07,-.26,25,-2.48,,-2.07,-8.56,-1.977848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,559,,50.6,,,,,1,1,,,,,,,,,,,,50.6,3.93547,28.96,1029,1976,0,
0,,,"Uruguay",,,,,,,.06,-.26,25,-1.21,,-1.33,-5.5,-.7028112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,560,,58.2,,,,,1,1,,,1.27,,1.275037,3.06,.7399999,,,.13,0,58.2,1.455461,27.5,1104.8,1977,0,
0,,,"Uruguay",,,,,,,.05,-.28,25,-1.33,,-.91,-3.89,-.484966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,561,,44.5,,,,,1,1,,,-.12,,.2178452,1.61,.42,,,-.01,-.02,44.5,5.373985,20.78,998.3,1978,0,
0,,,"Uruguay",,,,,,,.44,0,25,.42,,,-.01,.9890682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,562,,66.8,,,,,1,1,,,1.75,,1.474034,3.88,,,,.39,.28,66.8,6.199117,18.62,1323,1979,0,
0,,,"Uruguay",,,,,,,2.41,.03,25,.31,,.03,.15,.4229935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,563,,63.5,,,,,1,1,,,-.11,,-.5660747,.16,,,,1.97,.03,63.5,5.843401,17.02,1659.8,1980,0,
0,,,"Uruguay",,,,,,,2.78,-1.84,25,.25,,-1.52,-5.94,-1.15149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,564,,34,,,,-1.571346,1,1,,,-.06,,-1.574484,-6.09,-1.55,,,.3699999,-1.87,34,1.55956,19.86,2174.4,1981,0,
0,,,"Uruguay",,,,,,,-3.55,-11.65,25,-8.77,,-9.06,-29.8,-8.282828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,565,,19,,,,-7.62626,,,,,-9.02,,-7.131338,-23.86,-7.54,,,-6.33,-9.809999,19,-9.757872,29.56,2646.8,1982,0,
0,,,"Uruguay",,,,,,,1.33,-7.27,25,-4.1,,-3.93,-15.34,-3.517674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,566,,49.2,,,,5.018429,1,1,,,4.670001,,4.765154,14.46,5.13,,,4.88,4.38,49.2,-10.2744,68.7,3292.1,1983,0,
0,,,"Uruguay",,,,,,,-4.46,-15.31,25,-5.8,,-5.2,-21.62,-5.114391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,567,-1.1,55.3,,,,-1.500068,1,1,,,-1.7,,-1.596717,-6.280001,-1.27,,,-5.79,-8.040001,55.3,-1.142617,73.23,3271.3,1984,0,
0,0,0,"Uruguay",,,,,,,1.57,-11.65,25,-2.97,,-2.21,-9.63,-1.89929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,568,1.5,72.2,0,0,0,3.212682,1,1,0,0,2.83,,3.215101,11.99,2.99,0,0,6.03,3.660001,72.2,1.466536,89.72,3919.4,1985,0,0
0,0,0,"Uruguay",,,,,,,16.03,-6.23,25,-1.18,,-.64,-2.75,-.2773723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,569,8.9,76.4,0,0,0,1.734267,1,1,0,0,1.79,,1.621918,6.88,1.57,0,0,14.46,5.42,76.4,8.809809,70.17,3906.1,1986,0,0
0,0,0,"Uruguay",,,,,,,34.65,-14.15,25,-1.41,,-.81,-3.46,-.6777009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,570,7.9,63.6,0,0,0,-.1515634,1,1,0,0,-.23,,-.4003286,-.71,-.17,0,0,18.62,-7.92,63.6,7.993137,61.15,4298.8,1987,0,0
0,.0961539,.0833333,"Uruguay",,,,,,,48.68,-45.61,25,-1.52,,-1.6,-6.39,-1.359526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,571,0,62.2,.0833333,.0833333,.0961539,-.6976085,1,1,.0833333,.0833333,-.11,,-.6818252,-2.93,-.79,.0961539,.0961539,14.03,-31.46,62.2,1.480937,48.58,3820.8,1988,0,0
0,.9038461,.9166667,"Uruguay",,,,,,,15,-146,25,-2.95,,-3.16,-11.2,-2.575309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,572,1,80.4,.9166667,.9166667,.9038461,-1.236217,1,1,.9166667,.9166667,-1.43,,-1.215783,-4.81,-1.56,.9038461,.9038461,-33.68,-100.39,80.4,1.103901,53.72,4448.7,1989,0,0
0,0,0,"Uruguay",,,,,,,403,36,25,.29,.5,,1.41,.5419706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,573,1,112.5,0,0,0,3.116189,1,1,0,0,3.24,,3.11728,12.61,,0,0,388,182,112.5,.2973484,49.34,4415.3,1990,0,0
0,0,0,"Uruguay",,,,,,,1049,184,25,.62,1,,3.3,.9631911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,574,3,102,0,0,0,.4827485,1,1,0,0,.33,.5,.4212205,1.89,,0,0,646,148,102,3.538809,38.3,4188.8,1991,0,0
0,0,0,"Uruguay",,,,,,,2000,222,25,.29,.7,,2.18,.6575399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,575,8,68.5,0,0,0,-.2438856,1,1,0,0,-.33,-.3,-.3056512,-1.12,,0,0,951,38,68.5,7.931588,35.85,4571.1,1992,0,0
0,.0934066,.0805556,"Uruguay",,,,,,,991,-304,25,-1.37,-.5,,-1.68,-.5141667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,576,3,54.1,.0805556,.0805556,.0934066,-1.08407,1,1,.0805556,.0805556,-1.66,-1.2,-1.171707,-3.86,,.0934066,.0934066,-1009,-526,54.1,2.657546,34.88,4848.2,1993,0,0
0,.9065934,.9194444,"Uruguay",,,,,,,1127,-2308,25,-1.81,-2.6,,-8.04,-2.61855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,577,6,44.7,.9194444,.9194444,.9065934,-2.104383,1,1,.9194444,.9194444,-.4399999,-2.1,-2.104383,-6.36,,.9065934,.9065934,136,-2004,44.7,7.281343,31.58,5074.8,1994,0,0
0,0,0,"Uruguay",,,,,,,5484,-1467,25,-2.05,-1.2,,-4.15,-1.197346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,578,-2,42.2,0,0,0,1.421203,1,1,0,0,-.24,1.4,1.421204,3.89,,0,0,4357,841,42.2,-1.447599,29.45,5317.6,1995,0,0
0,0,0,"Uruguay",,,,,,,9217,-2379,25,-1.84,-1.5,,-4.97,-1.454637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,579,5,28.3,0,0,0,-.2614735,1,1,0,0,.2099999,-.3,-.2572911,-.8199997,,0,0,3733,-912,28.3,5.577958,29.43,5881.9,1996,0,0
0,0,0,"Uruguay",,,,,,,9802,-2435,25,-1.6,-1.1,,-3.89,-1.072582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,580,5,19.8,0,0,0,.2706561,1,1,0,0,.24,.4,.382055,1.08,,0,0,585,-56,19.8,5.047714,31.1,6674.1,1997,0,0
0,.1675824,,"Uruguay",,,,,,,12157,-1817,25,-1.11,-.9,,-2.51,-.8575685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,581,,,,,.1675824,,1,,,,.49,.2,.2150135,1.38,,.1675824,.1675824,2355,618,10.8,4.538326,34.73,7566.5,1998,0,0
0,.8324176,,"Uruguay",,,,,,,8376,-8882,25,-3.9,-3.7,,-11.67,-3.74542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,582,,,,,.8324176,,1,,,,-2.79,-2.8,-2.887851,-9.16,,.8324176,.8324176,-3781,-7065,5.7,-2.846538,35.75,7471.7,1999,0,0
0,0,,"Uruguay",,,,,,,11763,-8322,25,-4.05,-3.4,,-10.88,-3.424311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,583,,,,,0,,1,,,,-.1500001,.3,.3211091,.79,,0,0,3387,560,4.8,-1.441241,39.81,8113.3,2000,0,0
0,0,,"Uruguay",,,,,,,14822,-11554,25,-4.36,-4.5,,-14.91,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,584,,,,,0,,1,,,,-.3099999,-1.1,,-4.03,,0,0,3059,-3232,4.4,-3.385206,52.96,9628.3,2001,0,0
0,0,,"Uruguay",,,,,,,,,25,-4.72,-4.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,585,,,,,0,,1,,,,-.3599997,-.4000001,,,,0,0,,,14,-11.03186,86.96,10569.8,2002,0,0
0,.1671233,,"Uruguay",,,,,,,,,25,-3.97,-4.6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,586,,,,,.1671233,,1,,,,.7499998,.3000002,,,,.1671233,.1671233,,,19.4,2.174946,110.49,11803,2003,0,0
0,.8328767,,"Uruguay",,,,,,,,,25,-2.39,-2.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,587,,,,,.8328767,,1,,,,1.58,2.1,,,,.8328767,.8328767,,,9.2,11.82,120.2,15159.7,2004,0,0
0,0,,"Uruguay",,,,,,,,,25,-1.78,-1.6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,588,,,,,0,,,,,,.6100001,.9,,,,,,,,4.7,6.623653,90.57,14553.4,2005,,
0,0,,"Uruguay",,,,,,,,,25,-1.42,-.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,589,,,,,0,,,,,,.36,.7,,,,,,,,6.4,6.999574,52.14,9803.7,2006,,
0,,,"Venezuela",,,,,,,-1159,-3987,26,-.21,,-3.38,-10.24,5.388601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,590,8.4,7.6,,,,,0,0,,,,,,,,,,,,7.6,7.727739,13.56,4947.9,1976,0,
0,.0769231,,"Venezuela",,,,,,,-3510,-6742,26,-6.09,,-5.59,-16.83,.4880868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,591,6.8,7.8,,,.0769231,,0,0,,,-5.88,,-4.900514,-6.59,-2.21,0,0,-2351,-2755,7.8,6.270783,25.33,10745,1977,0,0
0,.9230769,,"Venezuela",,,,,,,-3738,-6892,26,-5.04,,-5.43,-17.64,-2.028866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592,3.2,7.1,,,.9230769,,0,0,,,1.05,,-2.516953,-.8099995,.1600003,0,0,-228,-150,7.1,2.346896,35.64,16590.8,1978,0,0
0,0,,"Venezuela",,,,,,,8888,3967,26,1.5,,.9,3.79,3.032637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,593,.9,12.4,,,0,,0,0,,,6.54,,5.061503,21.43,6.33,0,0,12626,10859,12.4,.7643553,43.17,24068.5,1979,0,0
0,0,0,"Venezuela",,,,,,,6949,113,26,-.76,,-.65,.17,4.323368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,594,-2,21.5,0,0,0,,0,0,0,0,-2.26,,1.290731,-3.62,-1.55,0,0,-1939,-3854,21.5,-4.421322,43.51,29355.7,1980,0,0
0,0,0,"Venezuela",,,,,,,3957,-3898,26,1.73,,-2.22,-3.83,4.677255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,595,-.3,16.1,0,0,0,-1.201874,0,0,0,0,2.49,,.3538871,-4,-1.57,0,0,-2992,-4011,16.1,-.3628109,42.24,32131.8,1981,0,0
0,.0741758,.0611111,"Venezuela",,,,,,,-6333,-12670,26,-1.58,,-4.35,-13.1,-.1647955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,596,.7,9.7,.0611111,.0611111,.0741758,-2.56035,0,0,0,0,-3.31,,-4.842051,-9.27,-2.13,0,0,-10290,-8772,9.7,-2.071006,42.8,32168.2,1982,0,0
0,.9258242,.9388889,"Venezuela",,,,,,,3688,-4382,26,-1.24,,-1.51,-5.35,1.39759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,597,-5.6,6.3,.9388889,.9388889,.9258242,2.468693,0,0,0,0,.34,,1.562386,7.75,2.84,0,0,10021,8288,6.3,-3.764817,50.1,38310.8,1983,0,0
0,0,0,"Venezuela",,,,,,,22565,13546,26,2.59,,3.34,14.87,5.43931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,598,-2.1,11.6,0,0,0,4.480825,1,1,0,0,3.83,,4.04172,20.22,4.85,0,0,18877,17928,11.6,1.442165,68.46,36893.2,1984,0,0
0,0,0,"Venezuela",,,,,,,33405,23608,26,1.49,,5.26,22.93,7.130927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599,1.5,11.4,0,0,0,1.855029,0,0,0,0,-1.1,,1.691617,8.06,1.92,0,0,10840,10062,11.4,.1933002,63.44,35339.6,1985,0,0
